# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
0	0.0788418	-131.065
1	0.0248379	-122.014
0	0.0806213	-131.11
1	0.0261158	-122.003
0	0.0804276	-131.063
1	0.0270444	-122.045
0	0.0784572	-131.042
1	0.0278524	-121.973
0	0.0774115	-130.95
1	0.0283915	-121.986
0	0.0767913	-130.856
1	0.0305147	-121.912
0	0.0708339	-130.96
1	0.0340882	-121.922
0	0.066146	-130.86
1	0.0351336	-122.042
0	0.0662383	-130.977
1	0.0389848	-121.989
0	0.0663936	-131.089
1	0.0383814	-121.961
0	0.0706547	-131.067
1	0.0411219	-121.934
0	0.0730585	-130.977
1	0.0420351	-121.966
0	0.0674042	-131.116
1	0.0408079	-121.924
0	0.0654174	-131.094
1	0.0413442	-121.912
0	0.0676132	-131.031
1	0.0410982	-121.953
0	0.072489	-130.928
1	0.0406107	-122.021
0	0.0718146	-130.905
1	0.0412603	-122.086
0	0.0748508	-130.975
1	0.0403639	-121.997
0	0.0760555	-130.856
1	0.042415	-121.942
0	0.0794802	-130.88
1	0.0404536	-121.953
0	0.0714113	-130.954
1	0.0407722	-121.932
0	0.0694842	-130.894
1	0.0418602	-121.869
0	0.0674425	-130.957
1	0.0393059	-121.945
0	0.0670548	-130.996
1	0.0415683	-121.972
0	0.0664892	-131.017
1	0.0409483	-122.034
0	0.0707676	-130.912
1	0.0409633	-122.018
0	0.0747788	-130.813
1	0.0396279	-122.044
0	0.0741354	-130.988
1	0.0409938	-121.962
0	0.0757797	-130.995
1	0.0403002	-121.916
0	0.0744263	-131.076
1	0.040589	-121.878
0	0.0716384	-131.091
1	0.041583	-121.932
0	0.0669807	-131.115
1	0.0428867	-121.909
0	0.0695485	-131.029
1	0.0436588	-121.792
0	0.0717241	-130.976
1	0.0417593	-121.828
0	0.0730952	-130.953
1	0.0436119	-121.782
0	0.0712711	-130.912
1	0.0409248	-121.842
0	0.0701796	-131.004
1	0.0366451	-121.951
0	0.0643856	-130.94
1	0.037494	-121.99
0	0.0672894	-131.032
1	0.035988	-122.002
0	0.066316	-131.045
1	0.0344398	-121.858
0	0.069021	-130.992
1	0.0353261	-121.922
0	0.0659269	-131.005
1	0.0342018	-121.957
0	0.0632297	-131.197
1	0.0377306	-121.905
0	0.0663607	-131.135
1	0.0365276	-121.89
0	0.0624905	-131.125
1	0.0382015	-121.898
0	0.0627703	-131.087
1	0.0370052	-121.867
0	0.0590534	-131.118
1	0.0402068	-121.863
0	0.0584887	-130.951
1	0.0409092	-121.942
0	0.0556048	-130.999
1	0.0458786	-121.896
0	0.05709	-131.037
1	0.0478958	-121.953
0	0.057432	-131.064
1	0.0486841	-121.988
0	0.0544222	-130.986
1	0.0510199	-121.96
0	0.0547697	-131.036
1	0.0500861	-121.955
