#h	fwdEuler	bwdEuler	Heun	RK4
5011 	4.01750256275868e-05 	4.01807900163309e-05 	3.4891818545546e-08 	2.707691626469e-09
5158 	3.9031836206016e-05 	3.90334405986348e-05 	3.10118479784904e-08 	6.38518349305173e-10
5308 	3.79286377618637e-05 	3.79301596800108e-05 	2.92860911077497e-08 	6.01722893733836e-10
5463 	3.68506190688844e-05 	3.68554686345224e-05 	2.93528883421601e-08 	2.27822205545181e-09
5623 	3.5801931787427e-05 	3.58065091143889e-05 	2.77051650510174e-08 	2.15037121442663e-09
5787 	3.47872152997031e-05 	3.47915367742146e-05 	2.6155984267362e-08 	2.03036920609634e-09
5956 	3.38014661596109e-05 	3.38026741590891e-05 	2.32560548596439e-08 	4.77774930729424e-10
6130 	3.28418746251558e-05 	3.2843010478123e-05 	2.19513105470526e-08 	4.51747972363137e-10
6309 	3.19137871787056e-05 	3.1907177687085e-05 	1.6881701814242e-08 	8.03801469828613e-13
6493 	3.10091776449806e-05 	3.10029374532839e-05 	1.59377453456955e-08 	8.78186412478499e-13
6683 	3.01227946579719e-05 	3.01260344313103e-05 	1.96088729698118e-08 	1.522517667496e-09
6878 	2.9269773942131e-05 	2.92706759172923e-05 	1.74337537739433e-08 	3.58616913942456e-10
7079 	2.8437570301465e-05 	2.84404575874309e-05 	1.7475166647074e-08 	1.35700206627121e-09
7286 	2.76305301358803e-05 	2.76313338614109e-05 	1.55350001751486e-08 	3.19395843106918e-10
7498 	2.68492058528302e-05 	2.68499646827181e-05 	1.46684555613064e-08 	3.01614955233731e-10
7717 	2.60897331250121e-05 	2.6085315218527e-05 	1.12800411233849e-08 	8.90620910354301e-13
7943 	2.53440242126146e-05 	2.53463170332147e-05 	1.3878481031071e-08 	1.07797726300873e-09
8175 	2.46247247486231e-05 	2.46268891448409e-05 	1.31013466742047e-08 	1.01760866400014e-09
8413 	2.3930929172522e-05 	2.39272118669476e-05 	9.48967882052898e-09 	8.07798272717264e-13
8659 	2.32482094830733e-05 	2.32501386241424e-05 	1.16770311198167e-08 	9.07092401192244e-10
8912 	2.25888171223598e-05 	2.25893554381962e-05 	1.03817690000341e-08 	2.12884154748849e-10
9172 	2.1948426448315e-05 	2.19489344359669e-05 	9.80111170001408e-09 	2.00937710914673e-10
9440 	2.13252554095433e-05 	2.13257349157558e-05 	9.25242660265724e-09 	1.89746440781846e-10
9716 	2.07194186383486e-05 	2.07198712325329e-05 	8.73375105570062e-09 	1.78960402053008e-10
10000 	2.01309347107603e-05 	2.0131361784026e-05 	8.24446244607202e-09 	1.69003921968169e-10
10292 	1.95597393570779e-05 	1.95601425359015e-05 	7.78314945826253e-09 	1.59506186037106e-10
10592 	1.90056970248431e-05 	1.90060776079637e-05 	7.34830218895866e-09 	1.50559120726257e-10
10901 	1.84682036883377e-05 	1.84659889090888e-05 	5.65051183620824e-09 	8.04689648248313e-13
11220 	1.79418355501504e-05 	1.79421743842223e-05 	6.54834630964274e-09 	1.34086519665289e-10
11547 	1.74333186593323e-05 	1.74344027070727e-05 	6.56448317926106e-09 	5.1033910430931e-10
11885 	1.69389451265545e-05 	1.69370817815206e-05 	4.75325911963864e-09 	9.41913214091983e-13
12232 	1.6457330846098e-05 	1.64576155565754e-05 	5.50916579022953e-09 	1.12558851128597e-10
12589 	1.59915639021957e-05 	1.598990312357e-05 	4.236106132538e-09 	7.97362176285787e-13
12956 	1.55376080601677e-05 	1.55378617088253e-05 	4.91022400517238e-09 	1.00511599043784e-10
13335 	1.50956908375743e-05 	1.50965032428285e-05 	4.92142793184769e-09 	3.82955223088288e-10
13724 	1.46680614401262e-05 	1.46682872228521e-05 	4.37577418743729e-09 	8.93602969398444e-11
14125 	1.42523841835107e-05 	1.42510643577065e-05 	3.36462258054837e-09 	7.98028310100563e-13
14537 	1.38484047720322e-05 	1.38471588735367e-05 	3.17634096802522e-09 	9.72111280361787e-13
14962 	1.34543105581031e-05 	1.34544998353636e-05 	3.68126840122329e-09 	7.50983719655096e-11
15399 	1.30722607900591e-05 	1.30728695391102e-05 	3.69001385003287e-09 	2.87536661147669e-10
15848 	1.27020898612606e-05 	1.27022587614878e-05 	3.28128968440922e-09 	6.66313670905083e-11
16311 	1.23413204249356e-05 	1.23418628248384e-05 	3.28869420584965e-09 	2.56033416690116e-10
16788 	1.19908319589079e-05 	1.19909823070863e-05 	2.92379365163242e-09 	5.94442273182949e-11
17278 	1.16507573528768e-05 	1.16508991818698e-05 	2.7601165797364e-09 	5.61179991365179e-11
17782 	1.13205203036149e-05 	1.13206538914223e-05 	2.6059934210565e-09 	5.27371479819294e-11
18302 	1.09988637795322e-05 	1.09989901539986e-05 	2.45974862700393e-09 	5.012901205248e-11
18836 	1.06870313969498e-05 	1.06871507237205e-05 	2.32227259644446e-09 	4.70625760584653e-11
19386 	1.03838158740377e-05 	1.03839282001861e-05 	2.192226622455e-09 	4.44231318397215e-11
19952 	1.00892338805725e-05 	1.0089339939956e-05 	2.06959560600239e-09 	4.1853631671529e-11
20535 	9.80266170369504e-06 	9.80300343789153e-06 	2.07427164333751e-09 	1.61934687881171e-10
21134 	9.52493104944274e-06 	9.52502507312047e-06 	1.84436244055064e-09 	3.72519792790627e-11
21752 	9.25430538911698e-06 	9.25439440457865e-06 	1.74102487981997e-09 	3.50963702544504e-11
22387 	8.99169769086328e-06 	8.99198488446551e-06 	1.74554304344099e-09 	1.36390232441386e-10
23040 	8.73694389058599e-06 	8.73702291470657e-06 	1.55197854567746e-09 	3.14452908156682e-11
23713 	8.4892428267036e-06 	8.48877379344692e-06 	1.19318066538199e-09 	8.05355782063089e-13
24406 	8.24792068887525e-06 	8.24799080212379e-06 	1.38300348950793e-09 	2.79984924134169e-11
25118 	8.01411526252238e-06 	8.01418140627952e-06 	1.30536936815417e-09 	2.58346677384225e-11
25852 	7.78656749211848e-06 	7.78663000056135e-06 	1.23200250001787e-09 	2.46005438242491e-11
26607 	7.56553639180702e-06 	7.56573911275815e-06 	1.23527810202972e-09 	9.67785851457847e-11
27384 	7.35093300208156e-06 	7.35098891335717e-06 	1.09817710480797e-09 	2.1843415964895e-11
28183 	7.14246020616649e-06 	7.14264105727835e-06 	1.10118358875866e-09 	8.63609184165171e-11
29006 	6.93986029220994e-06 	6.93990974798275e-06 	9.7866226234089e-10 	1.90718552062208e-11
29853 	6.74312582327197e-06 	6.74282928159187e-06 	7.5197936766358e-10 	7.94253551816837e-13
