#time	fwdEuler	bwdEuler	Heun	RK4
38383.8383838384 	7550.79812460739 	7.37223084539416 	6.3202270990986e+211 	inf
39393.9393939394 	1 	4.0095701717628 	3.47086106406877e+217 	inf
40404.0404040404 	3310.60146524918 	1.20863841993922 	1.92635210508517e+223 	inf
41414.1414141414 	1 	1 	1.08267571396871e+229 	inf
42424.2424242424 	1 	1 	6.17915186656809e+234 	inf
43434.3434343434 	1 	1 	3.59545923494198e+240 	inf
44444.4444444444 	1 	1 	2.14611116490538e+246 	inf
45454.5454545454 	1 	5.99356433017196 	1.32640265850449e+252 	inf
46464.6464646465 	6456.92013675043 	19.0410463087678 	8.63511353811538e+257 	inf
47474.7474747475 	1 	32.6155388894483 	6.12907062162818e+263 	inf
48484.8484848485 	53068.8261667661 	43.8105035724272 	5.18456509615383e+269 	inf
49494.9494949495 	1 	50.0840395957282 	7.89002833510018e+275 	inf
50505.0505050505 	49847.4006438395 	1 	4.04534785321304e+281 	inf
51515.1515151515 	1 	1 	6.85869163206288e+286 	inf
52525.2525252525 	1 	1 	2.09988640524816e+292 	inf
53535.3535353535 	1 	1 	7.66607326008573e+297 	inf
54545.4545454545 	1 	5.9973416731274 	3.05183599995528e+303 	inf
55555.5555555556 	1 	3.99203716821223 	inf 	inf
56565.6565656566 	4308.21877341649 	9.3788507447259 	inf 	inf
57575.7575757576 	1 	9.899311748885 	inf 	inf
58585.8585858586 	9821.42831459224 	6.55810776818601 	inf 	inf
59595.9595959596 	1 	1.21936778983044 	inf 	inf
60606.0606060606 	2051.20425063158 	1 	inf 	inf
61616.1616161616 	1 	1 	inf 	inf
62626.2626262626 	1 	1 	inf 	inf
63636.3636363636 	1 	1 	inf 	inf
64646.4646464646 	1 	2.38303205513667 	inf 	inf
65656.5656565657 	1 	1.40430003538038 	inf 	inf
66666.6666666667 	2337.2438276344 	3.99753043610795 	inf 	inf
67676.7676767677 	1 	4.54549426453166 	inf 	inf
68686.8686868687 	5441.09253667872 	2.98366511446488 	inf 	inf
69696.9696969697 	1 	0.00420911832875672 	inf 	inf
70707.0707070707 	990.691210406054 	1 	inf 	inf
71717.1717171717 	1 	1 	inf 	inf
72727.2727272727 	1 	1 	inf 	inf
73737.3737373737 	1 	1 	inf 	inf
74747.4747474747 	1 	1.78932026434594 	inf 	inf
75757.5757575758 	1 	1.29064804244641 	inf 	inf
76767.6767676768 	2327.56915579951 	3.50545755638002 	inf 	inf
77777.7777777778 	1 	3.99944173078025 	inf 	inf
78787.8787878788 	5116.89941205102 	2.5518748480632 	inf 	inf
79797.9797979798 	1 	0.33424898421653 	inf 	inf
80808.0808080808 	683.396035390585 	1 	inf 	inf
81818.1818181818 	1 	1 	inf 	inf
82828.2828282828 	1 	1 	inf 	inf
83838.3838383838 	1 	1 	inf 	inf
84848.4848484848 	1 	1.58283814459821 	inf 	inf
85858.5858585859 	1 	2.30491178568962 	inf 	inf
86868.6868686869 	3530.20739887104 	5.27444195722484 	inf 	inf
87878.7878787879 	1 	6.03988362927754 	inf 	inf
88888.8888888889 	7633.92395735587 	4.00201645373162 	inf 	inf
89898.9898989899 	1 	0.460377265973979 	inf 	inf
90909.0909090909 	591.398687274099 	1 	inf 	inf
91919.1919191919 	1 	1 	inf 	inf
92929.2929292929 	1 	1 	inf 	inf
93939.3939393939 	1 	1 	inf 	inf
94949.4949494949 	1 	1.50772307618995 	inf 	inf
95959.595959596 	1 	10.2722827956991 	inf 	inf
96969.696969697 	15122.0466770101 	23.940529865425 	inf 	inf
97979.797979798 	1 	36.6762311922334 	inf 	inf
98989.898989899 	75874.918306268 	45.6691248679485 	inf 	inf
100000 	1 	35.8620133263212 	inf 	inf
