# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
0	0.00797621	0.366479
1	0.0552398	0.293824
0	0.00913006	0.366413
1	0.0547967	0.293567
0	0.00897784	0.366634
1	0.0527328	0.293538
0	0.00961854	0.366555
1	0.0531675	0.293986
0	0.00852212	0.366457
1	0.0571947	0.293913
0	0.00853484	0.366623
1	0.0569383	0.293943
0	0.00740255	0.36634
1	0.0591013	0.29368
0	0.00914414	0.366543
1	0.0604531	0.293584
0	0.0103043	0.366802
1	0.0600888	0.293532
0	0.012079	0.367059
1	0.0581388	0.293294
0	0.0124149	0.366766
1	0.0580922	0.293504
0	0.0122383	0.366783
1	0.0579851	0.293665
0	0.0147096	0.366779
1	0.0584288	0.293702
0	0.014273	0.36696
1	0.0543452	0.293798
0	0.0133433	0.366789
1	0.0535832	0.293813
0	0.0126398	0.366863
1	0.0534949	0.293642
0	0.0132223	0.366615
1	0.05183	0.293767
0	0.0141688	0.366958
1	0.0512274	0.293654
0	0.012118	0.366712
1	0.0530881	0.293671
0	0.0126305	0.366572
1	0.0486431	0.293641
0	0.0145529	0.366419
1	0.0495236	0.293542
0	0.0122723	0.366438
1	0.0500285	0.293734
0	0.0135138	0.366537
1	0.0520658	0.293695
0	0.0144204	0.366715
1	0.0505221	0.293731
0	0.0135629	0.366459
1	0.054614	0.294158
0	0.0150943	0.366616
1	0.0526268	0.293847
0	0.016405	0.366805
1	0.0503095	0.294009
0	0.0164829	0.366577
1	0.0492028	0.293654
0	0.0161231	0.366543
1	0.0539664	0.293687
0	0.01789	0.366607
1	0.0587115	0.293695
0	0.0184434	0.366635
1	0.0595737	0.293573
0	0.018888	0.366778
1	0.0611099	0.293751
0	0.0219726	0.367029
1	0.0622762	0.293333
0	0.0219961	0.366881
1	0.0599216	0.293433
0	0.0213496	0.366719
1	0.0578384	0.293699
0	0.0203267	0.366558
1	0.0594426	0.29399
0	0.0193841	0.366638
1	0.060271	0.293717
0	0.0199349	0.366815
1	0.0613055	0.29353
0	0.0196653	0.366746
1	0.0615133	0.293612
0	0.0191047	0.366969
1	0.0603736	0.293442
0	0.0173498	0.366858
1	0.0589312	0.293733
0	0.0172007	0.367097
1	0.0628846	0.293671
0	0.0170791	0.367245
1	0.064214	0.293258
0	0.0179024	0.367147
1	0.0627569	0.293655
0	0.0176625	0.366727
1	0.063476	0.293606
0	0.0154218	0.366769
1	0.0615515	0.293607
0	0.0157706	0.366732
1	0.0633774	0.293567
0	0.0164146	0.366488
1	0.0679443	0.293574
0	0.0160764	0.366397
1	0.0695751	0.293833
0	0.016352	0.366681
1	0.0692802	0.293631
0	0.0149652	0.366806
1	0.0684619	0.293615
0	0.0164407	0.367237
1	0.0639642	0.293907
0	0.0173632	0.366906
1	0.0654155	0.293798
0	0.0172475	0.366738
1	0.0678003	0.294077
0	0.0175175	0.366706
1	0.0661279	0.293881
0	0.0199703	0.367199
1	0.0632841	0.293745
0	0.0178477	0.366968
1	0.0639037	0.2937
0	0.016459	0.366661
1	0.0656709	0.293855
0	0.015205	0.366751
1	0.0645145	0.293777
0	0.015163	0.366764
1	0.0637744	0.293618
0	0.0168719	0.366753
1	0.062711	0.293401
0	0.0155421	0.366999
1	0.0642605	0.293619
0	0.0206454	0.366789
1	0.0678634	0.293622
0	0.0242293	0.366742
1	0.0708722	0.293936
0	0.0233492	0.366952
1	0.0717901	0.293798
0	0.0241897	0.366515
1	0.0700821	0.293681
0	0.0265723	0.36639
1	0.0734122	0.294063
0	0.0270791	0.366453
1	0.0751366	0.293632
0	0.0265603	0.366565
1	0.0768438	0.29378
0	0.0281927	0.366842
1	0.0774028	0.29393
0	0.0290636	0.366725
1	0.0789602	0.293465
0	0.0280708	0.36657
1	0.0853203	0.293516
0	0.0299583	0.36683
1	0.0885003	0.293774
0	0.0307744	0.366768
1	0.0904273	0.293652
0	0.0304603	0.366608
1	0.0914408	0.293463
0	0.0284838	0.367163
1	0.0918882	0.294229
0	0.0288674	0.366709
1	0.0952332	0.293818
0	0.0268669	0.366811
1	0.0973582	0.2941
0	0.0255122	0.366616
1	0.09328	0.293787
0	0.0259837	0.366663
1	0.0919357	0.293718
0	0.0257749	0.366329
1	0.0903746	0.293714
0	0.0258329	0.366827
1	0.0883376	0.293534
0	0.027653	0.36639
1	0.0891051	0.29368
0	0.0301471	0.366383
1	0.0931502	0.293954
0	0.0285153	0.366687
1	0.0921134	0.29401
0	0.0281132	0.366443
1	0.0912319	0.293938
0	0.0283469	0.366597
1	0.0933257	0.293856
0	0.0257491	0.366632
1	0.0920951	0.2938
0	0.0254202	0.366551
1	0.0909093	0.293837
0	0.0255285	0.366679
1	0.0901984	0.293781
0	0.0306067	0.366713
1	0.0879422	0.293824
0	0.032806	0.366523
1	0.0887169	0.293964
0	0.0358352	0.366346
1	0.0879098	0.293747
0	0.0369372	0.366833
1	0.0897276	0.293797
0	0.0364565	0.366628
1	0.0919164	0.293928
0	0.0351306	0.366785
1	0.0956156	0.293908
0	0.0334232	0.366901
1	0.0955032	0.293934
0	0.0350393	0.366876
1	0.0985649	0.293749
0	0.0350001	0.367279
1	0.0978585	0.294056
0	0.0355704	0.366737
1	0.10154	0.294355
0	0.0353595	0.367033
1	0.10207	0.293939
0	0.0338142	0.366679
1	0.100832	0.294173
0	0.0352596	0.366397
1	0.0985482	0.294035
0	0.0326793	0.366622
1	0.101716	0.294024
0	0.034161	0.366747
1	0.100634	0.293929
0	0.0374746	0.36682
1	0.106771	0.293839
0	0.0370389	0.366559
1	0.105223	0.293966
0	0.0353238	0.366696
1	0.107108	0.293695
0	0.0352239	0.366752
1	0.105743	0.293706
0	0.0343927	0.366864
1	0.108138	0.293471
0	0.0338215	0.366571
1	0.111954	0.293759
0	0.035166	0.366952
1	0.108892	0.293695
0	0.0339622	0.36672
1	0.103604	0.293896
0	0.034751	0.366567
1	0.106148	0.29424
0	0.0327118	0.366578
1	0.112745	0.294259
0	0.0357929	0.367027
1	0.112944	0.293867
0	0.0340941	0.366802
1	0.107776	0.293857
0	0.0361607	0.366673
1	0.10399	0.293449
0	0.0334748	0.366563
1	0.107714	0.293528
0	0.0327285	0.366513
1	0.106993	0.293535
0	0.0338291	0.366624
1	0.108514	0.293577
0	0.0328456	0.366411
1	0.112295	0.29361
0	0.0302759	0.366871
1	0.107848	0.293705
0	0.0303592	0.366879
1	0.106312	0.293922
0	0.0314301	0.367116
1	0.105266	0.29411
0	0.0278805	0.366768
1	0.103498	0.293969
0	0.027852	0.3667
1	0.101452	0.293893
0	0.0293636	0.367131
1	0.103893	0.293776
0	0.0266123	0.36688
1	0.103456	0.293823
0	0.0266418	0.367089
1	0.0973814	0.293575
0	0.0272379	0.366842
1	0.099939	0.293631
0	0.0273781	0.367046
1	0.104772	0.293666
0	0.0259726	0.366694
1	0.10019	0.293801
0	0.0262987	0.366685
1	0.0989684	0.293695
0	0.0279414	0.366742
1	0.0951427	0.29376
0	0.0297615	0.366939
1	0.0921026	0.293979
0	0.028492	0.366802
1	0.0969206	0.293604
0	0.0284098	0.366696
1	0.0997007	0.293856
0	0.0291789	0.366521
1	0.102143	0.293881
0	0.0302181	0.366645
1	0.103336	0.29387
0	0.0319111	0.366747
1	0.107686	0.293526
0	0.0304272	0.366744
1	0.114725	0.293873
0	0.0281931	0.366671
1	0.11653	0.29377
0	0.0282724	0.366347
1	0.116637	0.293918
0	0.0301967	0.366822
1	0.115949	0.293876
0	0.0314587	0.36677
1	0.11469	0.294024
0	0.029472	0.366837
1	0.117818	0.293566
0	0.0282453	0.36666
1	0.119449	0.294001
0	0.0292896	0.366537
1	0.114721	0.293875
0	0.0310202	0.366491
1	0.112634	0.293829
0	0.0308518	0.366445
1	0.11123	0.293623
0	0.0340533	0.367099
1	0.109499	0.293649
0	0.0327323	0.366855
1	0.110756	0.293773
0	0.0314685	0.366787
1	0.10978	0.294013
0	0.0314761	0.366789
1	0.114132	0.294109
0	0.0319105	0.366866
1	0.100762	0.293876
0	0.0277433	0.36658
1	0.100929	0.293698
0	0.0264843	0.366343
1	0.100164	0.293772
0	0.0268975	0.366416
1	0.105093	0.293804
0	0.0273497	0.366364
1	0.101792	0.293739
0	0.0260843	0.366516
1	0.10101	0.293895
0	0.0262185	0.366304
1	0.107858	0.293947
0	0.0253323	0.366302
1	0.106917	0.293902
0	0.0262239	0.366472
1	0.103623	0.293939
0	0.0274258	0.366373
1	0.103763	0.29392
0	0.0284048	0.366401
1	0.097317	0.293918
0	0.0286841	0.366661
1	0.0982999	0.293984
0	0.0297068	0.366916
1	0.0888798	0.294009
0	0.0322194	0.366819
1	0.0812685	0.293856
0	0.0340189	0.366735
1	0.0776517	0.293966
0	0.0317612	0.366871
1	0.0744316	0.293646
0	0.0285894	0.367007
1	0.0702221	0.293401
0	0.0282904	0.366721
1	0.0729297	0.293532
0	0.0261799	0.366618
1	0.0702712	0.293845
0	0.0262523	0.366407
1	0.071109	0.293972
0	0.0294774	0.366519
1	0.0676366	0.294032
0	0.0307573	0.366707
1	0.0676129	0.294299
0	0.0328446	0.366524
1	0.064851	0.293894
0	0.0330028	0.366847
1	0.0612052	0.293811
0	0.0341754	0.366638
1	0.0608132	0.293474
0	0.037318	0.366848
1	0.0604054	0.293564
0	0.0410538	0.366156
1	0.0611455	0.29381
0	0.0431134	0.366456
1	0.0613447	0.293974
0	0.044372	0.366658
1	0.0638215	0.293975
0	0.0422057	0.366599
1	0.0644851	0.293757
0	0.044176	0.366477
1	0.0652485	0.293735
0	0.0437684	0.366406
1	0.0659644	0.293828
0	0.0441866	0.366545
1	0.0674153	0.294218
0	0.044507	0.366546
1	0.0646707	0.293835
0	0.0421777	0.366563
1	0.0667868	0.293871
0	0.041723	0.366568
1	0.0666603	0.293968
0	0.039057	0.366425
1	0.0705719	0.294085
0	0.0390374	0.366514
1	0.0721306	0.293807
0	0.0389561	0.366591
1	0.0676357	0.294102
0	0.0421122	0.366602
1	0.0689953	0.29398
0	0.0384011	0.366381
1	0.0673815	0.293658
0	0.0380381	0.366404
1	0.0677916	0.29395
0	0.0373983	0.366451
1	0.0696896	0.293818
0	0.0380336	0.366626
1	0.0728149	0.294126
0	0.0369907	0.36685
1	0.0720739	0.294001
0	0.0379908	0.366766
1	0.0721721	0.294066
0	0.0365555	0.366943
1	0.0693177	0.294076
0	0.0354702	0.366677
1	0.0666187	0.293942
0	0.0323726	0.36673
1	0.0684032	0.293741
0	0.0347634	0.366723
1	0.0699021	0.293836
0	0.0346893	0.366838
1	0.0684314	0.293909
0	0.0322113	0.366917
1	0.0717493	0.29407
0	0.0351253	0.367057
1	0.069692	0.293988
0	0.0335883	0.366847
1	0.0661392	0.293936
0	0.0361204	0.366794
1	0.0605703	0.294308
0	0.0362315	0.366786
1	0.0601757	0.294234
0	0.0359705	0.366866
1	0.0561764	0.294207
0	0.036429	0.366667
1	0.0510911	0.294037
0	0.0370706	0.366466
1	0.0512711	0.293692
0	0.0349593	0.366269
1	0.0515977	0.293969
0	0.033461	0.366638
1	0.0498087	0.294144
0	0.0329479	0.36674
1	0.0458902	0.293922
0	0.035168	0.366616
1	0.046085	0.293807
0	0.0348519	0.366141
1	0.0462349	0.294086
0	0.033703	0.366253
1	0.0441117	0.293951
0	0.0341564	0.366567
1	0.042831	0.293823
0	0.0325198	0.366604
1	0.0418356	0.294167
0	0.0326985	0.366838
1	0.0391675	0.29391
0	0.031814	0.366562
1	0.0373185	0.293941
0	0.0317636	0.366491
1	0.0370565	0.293669
0	0.0326013	0.366651
1	0.0322537	0.294121
0	0.0338771	0.366851
1	0.0336173	0.294116
0	0.03259	0.366781
1	0.0311505	0.29372
0	0.0337038	0.366747
1	0.030132	0.293497
0	0.0349198	0.36665
1	0.0314196	0.293643
0	0.0380095	0.366839
1	0.0310881	0.293866
0	0.0373096	0.366872
1	0.0309578	0.29351
0	0.039702	0.367016
1	0.029008	0.293727
0	0.0411009	0.366904
1	0.0235242	0.29346
0	0.0418097	0.366846
1	0.024566	0.293629
0	0.0422433	0.366585
1	0.0258208	0.293749
0	0.0429246	0.366612
1	0.0278382	0.293682
0	0.0460316	0.366747
1	0.0308585	0.293747
0	0.0484897	0.36678
1	0.031946	0.293711
0	0.0459637	0.36701
1	0.0300979	0.293482
0	0.0455656	0.36658
1	0.030803	0.293548
0	0.0474519	0.366867
1	0.029716	0.293487
0	0.0453543	0.366795
1	0.029349	0.293507
0	0.0471403	0.366857
1	0.027176	0.293747
0	0.0490683	0.366904
1	0.0250996	0.293563
0	0.0516537	0.366805
1	0.0259222	0.293707
0	0.0522299	0.366589
1	0.0255246	0.293593
0	0.0516659	0.366713
1	0.024844	0.293677
0	0.0493715	0.366837
1	0.0246006	0.293582
0	0.0501728	0.366901
1	0.0247994	0.293629
0	0.0495806	0.366627
1	0.0247588	0.29373
0	0.0504684	0.366841
1	0.0253571	0.293848
0	0.0520614	0.367186
1	0.0248231	0.293675
0	0.049106	0.367348
1	0.0247037	0.29397
0	0.0478331	0.366775
1	0.0242599	0.294244
0	0.048971	0.366482
1	0.0248832	0.293844
0	0.0479717	0.366394
1	0.0252321	0.293767
0	0.0472856	0.366303
1	0.0268694	0.293852
0	0.0480514	0.366289
1	0.0268147	0.293847
0	0.0483749	0.366557
1	0.0273504	0.293742
0	0.0461997	0.366562
1	0.0275226	0.293752
0	0.043357	0.3668
1	0.0320537	0.293975
0	0.0423712	0.366622
1	0.0328813	0.293735
0	0.0431322	0.366547
1	0.0333309	0.293833
0	0.0460498	0.366312
1	0.0348265	0.293908
0	0.0480504	0.366492
1	0.0309629	0.293637
0	0.048816	0.366702
1	0.0341874	0.293414
0	0.045841	0.366865
1	0.0336204	0.29386
0	0.0495524	0.36694
1	0.0300983	0.293754
0	0.0500878	0.366594
1	0.0336433	0.293667
0	0.0483014	0.366806
1	0.033855	0.2935
0	0.0500052	0.366912
1	0.0325032	0.293339
0	0.0488565	0.366887
1	0.0314201	0.29348
0	0.0473216	0.366672
1	0.0348927	0.293448
0	0.0477192	0.36641
1	0.0351276	0.293404
0	0.044153	0.366844
1	0.0328695	0.293519
0	0.0428297	0.366715
1	0.0312102	0.293742
0	0.0413467	0.366414
1	0.0335712	0.293707
0	0.0424378	0.36639
1	0.0336827	0.293669
0	0.0410019	0.366527
1	0.0319199	0.293813
0	0.0414297	0.366602
1	0.0315123	0.293674
0	0.0441225	0.366479
1	0.0316249	0.293675
0	0.0436978	0.366518
1	0.0331182	0.2936
0	0.043	0.366423
1	0.0346707	0.293567
0	0.0444511	0.366525
1	0.035484	0.293505
0	0.0447962	0.366399
1	0.0349436	0.293672
0	0.0461627	0.366364
1	0.0342942	0.293652
0	0.0448454	0.366819
1	0.0353127	0.293755
0	0.0490051	0.366882
1	0.0364098	0.293769
0	0.050493	0.366945
1	0.0353456	0.293907
0	0.0503821	0.36721
1	0.0300018	0.29386
0	0.0510727	0.36705
1	0.028725	0.293829
0	0.0537901	0.366602
1	0.0317459	0.294398
0	0.0587697	0.366864
1	0.0317404	0.294694
0	0.0550539	0.366834
1	0.0311165	0.294059
0	0.0534254	0.366956
1	0.0282416	0.293656
0	0.0525381	0.367287
1	0.0274734	0.29364
0	0.0579267	0.367578
1	0.0298822	0.29383
0	0.0536425	0.367122
1	0.0317173	0.293858
0	0.0526461	0.367246
1	0.0292638	0.293875
0	0.0507524	0.366833
1	0.0303932	0.293827
0	0.0519322	0.366628
1	0.028244	0.293686
0	0.0531193	0.366682
1	0.028962	0.293488
0	0.0556742	0.366602
1	0.0284115	0.293498
0	0.0541832	0.366625
1	0.0260837	0.293772
0	0.0515254	0.366451
1	0.0271065	0.293854
0	0.0556507	0.366601
1	0.0275843	0.2935
0	0.0553846	0.366691
1	0.0284731	0.293684
0	0.0522109	0.366865
1	0.0276421	0.293543
0	0.0591522	0.366897
1	0.027306	0.293937
0	0.0609884	0.366876
1	0.0303915	0.293894
0	0.0585281	0.366934
1	0.031105	0.29414
0	0.058621	0.366666
1	0.0302689	0.293796
0	0.0577179	0.367101
1	0.0332922	0.29354
0	0.0568252	0.367182
1	0.033758	0.293635
0	0.0585659	0.3672
1	0.0312359	0.293711
0	0.0621166	0.366836
1	0.0333596	0.293994
0	0.0632135	0.366962
1	0.0325587	0.293635
0	0.0634788	0.366981
1	0.031562	0.293611
0	0.0612369	0.366827
1	0.0305423	0.29389
0	0.0601861	0.366811
1	0.0284046	0.293544
0	0.0597207	0.366848
1	0.0300162	0.29356
0	0.0662142	0.366851
1	0.0308358	0.293462
0	0.0658158	0.366774
1	0.0321361	0.293857
0	0.0651258	0.366751
1	0.030212	0.293483
0	0.0680445	0.366731
1	0.0290796	0.293271
0	0.0680174	0.366922
1	0.0302992	0.293512
0	0.0646635	0.366892
1	0.0307394	0.293627
0	0.0595377	0.366822
1	0.0295638	0.293829
0	0.0647058	0.36645
1	0.0278984	0.293635
0	0.0624609	0.366569
1	0.0279451	0.293713
0	0.0616473	0.366537
1	0.0287874	0.293879
0	0.0605041	0.366637
1	0.0291478	0.293926
0	0.056417	0.366584
1	0.027227	0.294183
0	0.0539695	0.36637
1	0.0258022	0.294082
0	0.0524035	0.366405
1	0.0230826	0.293904
0	0.0493047	0.366543
1	0.0216848	0.293779
0	0.0479668	0.366706
1	0.0216934	0.293728
0	0.0486201	0.366574
1	0.02347	0.293738
0	0.0501919	0.366543
1	0.0239882	0.293672
0	0.0553824	0.366756
1	0.0237789	0.293654
0	0.0501361	0.366682
1	0.0223301	0.293797
0	0.0492902	0.366751
1	0.0207467	0.293653
0	0.0487236	0.366949
1	0.0182079	0.293515
0	0.0479077	0.366935
1	0.0174452	0.29334
0	0.0468171	0.366554
1	0.0187397	0.293521
0	0.0464376	0.366398
1	0.0197527	0.293711
0	0.0461205	0.366565
1	0.0213285	0.293864
0	0.0436214	0.366505
1	0.020859	0.293735
0	0.0438435	0.366823
1	0.0203471	0.293597
0	0.0418535	0.36681
1	0.0200048	0.293439
0	0.0424336	0.366498
1	0.0228438	0.293611
0	0.0430954	0.366633
1	0.0217311	0.29362
0	0.0408653	0.366755
1	0.0198541	0.293317
0	0.0391869	0.366819
1	0.0195443	0.293292
0	0.0400408	0.366854
1	0.0167992	0.293253
0	0.0393524	0.366993
1	0.0181178	0.293341
0	0.0392661	0.36699
1	0.0181166	0.293271
0	0.037258	0.366725
1	0.0172303	0.293347
0	0.0415065	0.366576
1	0.0175835	0.293347
0	0.0411497	0.36639
1	0.018706	0.293671
0	0.0404746	0.366295
1	0.0196373	0.293708
0	0.0399929	0.366364
1	0.0209627	0.293488
0	0.0413163	0.366412
1	0.0203196	0.293699
0	0.0422858	0.366474
1	0.0223402	0.293669
0	0.0410334	0.366585
1	0.0207316	0.293572
0	0.0436187	0.366453
1	0.022707	0.29365
0	0.040439	0.36677
1	0.0231975	0.293505
0	0.0412307	0.366774
1	0.0260634	0.29358
0	0.0416533	0.366632
1	0.0275753	0.294106
0	0.0423446	0.366751
1	0.0319154	0.294092
0	0.0447598	0.366742
1	0.0334525	0.293952
0	0.0460995	0.367076
1	0.0342553	0.293944
0	0.0475031	0.366938
1	0.0353058	0.293981
0	0.0489782	0.366944
1	0.033036	0.29393
0	0.0434571	0.366773
1	0.032241	0.293797
0	0.0436224	0.366549
1	0.0304281	0.293862
0	0.0441718	0.366547
1	0.0310954	0.293831
0	0.0411882	0.366596
1	0.0304694	0.293863
0	0.0416881	0.366711
1	0.0324555	0.293543
0	0.0404837	0.366951
1	0.0316997	0.293499
0	0.0426489	0.366561
1	0.0320592	0.293743
0	0.0416823	0.366644
1	0.0372075	0.294467
0	0.0431343	0.366788
1	0.0342246	0.294212
0	0.0451903	0.366565
1	0.038542	0.293718
0	0.0426019	0.366916
1	0.0397765	0.293673
0	0.0407995	0.36659
1	0.0442636	0.293782
0	0.0396853	0.366755
1	0.0450453	0.29354
0	0.0409778	0.366774
1	0.0481233	0.293697
0	0.041714	0.36682
1	0.0474803	0.293606
0	0.0440128	0.366881
1	0.0501505	0.293669
0	0.0462178	0.366675
1	0.0517276	0.293744
0	0.046675	0.366739
1	0.0508934	0.293517
0	0.0460328	0.366947
1	0.0534745	0.293952
0	0.0525279	0.366887
1	0.0512512	0.293848
0	0.0500231	0.367077
1	0.0489335	0.293809
0	0.0522697	0.366657
1	0.0473217	0.293798
0	0.0485472	0.366618
1	0.0473672	0.293716
0	0.0489987	0.366747
1	0.0476407	0.293555
0	0.0476596	0.366506
1	0.0464822	0.293588
0	0.045197	0.366703
1	0.0480754	0.293568
0	0.0456062	0.366989
1	0.0491173	0.293734
0	0.0433138	0.366586
1	0.0487121	0.294295
0	0.0410109	0.366705
1	0.0509397	0.294392
0	0.0396684	0.366602
1	0.0485516	0.294037
0	0.0378547	0.366875
1	0.0476529	0.293826
0	0.0364567	0.367264
1	0.04711	0.293871
0	0.036066	0.367189
1	0.0509443	0.293965
0	0.0342388	0.366881
1	0.0542633	0.294001
0	0.0359402	0.367221
1	0.0490599	0.294071
0	0.038192	0.367269
1	0.0550999	0.293999
0	0.0378828	0.36696
1	0.0533279	0.293795
0	0.0398948	0.366703
1	0.0517246	0.293692
0	0.0401429	0.366607
1	0.0512924	0.293663
0	0.0383077	0.36683
1	0.0506552	0.293786
0	0.0384776	0.366785
1	0.0523631	0.293964
0	0.0377438	0.366842
1	0.0518705	0.293985
0	0.0378333	0.366759
1	0.0558645	0.293968
0	0.0380728	0.366664
1	0.0574061	0.293849
0	0.0394434	0.366587
1	0.0514162	0.294123
0	0.0392567	0.366707
1	0.0509048	0.293877
0	0.0386556	0.366677
1	0.0519692	0.293927
0	0.038898	0.366603
1	0.0547658	0.293758
0	0.0390291	0.366555
1	0.0562306	0.293863
0	0.0397764	0.366432
1	0.053625	0.293696
0	0.0399947	0.366193
1	0.0518228	0.293688
0	0.0403913	0.366323
1	0.0519906	0.293757
0	0.0412818	0.366781
1	0.0471039	0.293687
0	0.0446591	0.366531
1	0.0447256	0.293563
0	0.0430422	0.36663
1	0.0417565	0.293938
0	0.0403531	0.366577
1	0.0421369	0.293768
0	0.0386091	0.366482
1	0.0392236	0.29392
0	0.0441723	0.366496
1	0.0372186	0.293864
0	0.0476904	0.366622
1	0.0371167	0.293359
0	0.0492924	0.366369
1	0.0350894	0.293466
0	0.0484496	0.366719
1	0.0347754	0.293753
0	0.0455298	0.366632
1	0.0342651	0.293716
0	0.0453673	0.366735
1	0.0336866	0.293738
0	0.0439718	0.366677
1	0.0323182	0.293534
0	0.0446711	0.36684
1	0.0328558	0.29353
0	0.0450201	0.366861
1	0.0343218	0.29361
0	0.0455951	0.366944
1	0.0328135	0.293858
0	0.0425254	0.36706
1	0.0334972	0.293717
0	0.0474249	0.367047
1	0.0341227	0.293777
0	0.0461204	0.36689
1	0.0366069	0.293506
0	0.0477055	0.366597
1	0.0358083	0.29358
0	0.046575	0.36677
1	0.0370035	0.293568
0	0.0433066	0.3667
1	0.036865	0.293644
0	0.0424523	0.366859
1	0.0368332	0.293499
0	0.0413445	0.366724
1	0.0397015	0.293384
0	0.0388781	0.366636
1	0.0386434	0.293552
0	0.0379983	0.366796
1	0.0373916	0.294229
0	0.0343071	0.366822
1	0.0396553	0.294097
0	0.0378299	0.366737
1	0.0397473	0.293829
0	0.040566	0.366725
1	0.0378993	0.294026
0	0.0348848	0.366743
1	0.0378867	0.294106
0	0.0341632	0.366436
1	0.0369726	0.293967
0	0.0347346	0.366594
1	0.0397326	0.293906
0	0.0395292	0.366436
1	0.0366607	0.293821
0	0.0388121	0.366506
1	0.0388107	0.293733
0	0.0391555	0.366784
1	0.0376457	0.293836
