# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
0	0.0388125	0.00201031
1	0.00839963	0.00142548
0	0.0390225	0.00181561
1	0.0105092	0.00155417
0	0.0388739	0.00191553
1	0.0114	0.00139398
0	0.0383987	0.00152554
1	0.0111036	0.00141368
0	0.0386311	0.00128373
1	0.00967441	0.00125564
0	0.0403575	0.0012033
1	0.00978252	0.0012071
0	0.0405454	0.00152931
1	0.00970665	0.0014445
0	0.0420182	0.00176667
1	0.0101685	0.00140911
0	0.043723	0.001561
1	0.00990613	0.00131834
0	0.0437302	0.00182986
1	0.00919963	0.00156002
0	0.0467285	0.00164575
1	0.00938388	0.00131314
0	0.044702	0.00187252
1	0.0096632	0.00134157
0	0.0393891	0.0015591
1	0.00954095	0.00144132
0	0.040594	0.00142215
1	0.00902643	0.00128553
0	0.0408922	0.0015006
1	0.00814589	0.0012321
0	0.0392636	0.00120496
1	0.00871588	0.001056
0	0.0408979	0.00141324
1	0.00893371	0.00108927
0	0.0394192	0.0013981
1	0.00902896	0.00109417
0	0.0409101	0.00166313
1	0.00916417	0.00108189
0	0.0398267	0.00129135
1	0.0095269	0.00115575
0	0.0408688	0.00135003
1	0.0108366	0.00117891
0	0.0413279	0.00135031
1	0.0107002	0.00126829
0	0.0408285	0.00145436
1	0.0104409	0.00136285
0	0.0377382	0.00136344
1	0.0111691	0.00143982
0	0.0402793	0.00175254
1	0.012689	0.00149156
0	0.0379727	0.00179539
1	0.0115712	0.00131477
0	0.0378385	0.00171343
1	0.0124043	0.00158384
0	0.0385768	0.00174404
1	0.0109801	0.00123596
0	0.0388631	0.00166998
1	0.0114081	0.00153354
0	0.0388684	0.00141368
1	0.0131714	0.00175675
0	0.0376082	0.00134591
1	0.0143647	0.00168409
0	0.0395404	0.00126038
1	0.0149556	0.00157734
0	0.04363	0.00130497
1	0.0135857	0.00142566
0	0.0438558	0.00151047
1	0.0144469	0.00177706
0	0.0445142	0.00161492
1	0.0138982	0.00155048
0	0.0452826	0.00161133
1	0.0126765	0.00126146
0	0.0440825	0.00135934
1	0.0129271	0.00124708
0	0.0436008	0.00132759
1	0.013441	0.00138681
0	0.0455367	0.00135851
1	0.013675	0.00158237
0	0.0458922	0.00165365
1	0.0139054	0.00165825
0	0.0439683	0.00109112
1	0.011906	0.00124019
0	0.0451946	0.00125764
1	0.0122928	0.00150453
0	0.0449256	0.00136728
1	0.0114038	0.00132838
0	0.0477545	0.00137224
1	0.0117347	0.00134788
0	0.0489735	0.00144145
1	0.0114323	0.0013924
0	0.0500077	0.00127819
1	0.0119806	0.00117445
0	0.0511657	0.0016718
1	0.011009	0.00107084
0	0.0542789	0.00155177
1	0.0119316	0.00124458
0	0.0524413	0.00132644
1	0.0135915	0.0012597
0	0.0523532	0.00141103
1	0.0140887	0.00151036
0	0.0554172	0.00151595
1	0.0149595	0.00147336
0	0.0586072	0.00159128
1	0.0151626	0.00171386
0	0.0576222	0.00139051
1	0.014287	0.00142814
0	0.0610848	0.00141973
1	0.0142216	0.00144647
0	0.0605262	0.00142667
1	0.0142364	0.00113283
0	0.0595038	0.00128036
1	0.0139522	0.0011221
0	0.0613726	0.00129181
1	0.0128904	0.00147181
0	0.0593207	0.00109389
1	0.0115142	0.00140866
0	0.0600649	0.00113536
1	0.0119292	0.00138257
0	0.060245	0.00128356
1	0.0121755	0.00123744
0	0.0674188	0.0013595
1	0.0114709	0.00115886
0	0.0662076	0.00110944
1	0.0116253	0.00115605
0	0.0686145	0.00145843
1	0.0139701	0.00136142
0	0.0709761	0.00149834
1	0.013552	0.00162817
0	0.069783	0.00146839
1	0.0148429	0.0017137
0	0.0699892	0.00172639
1	0.0124229	0.00138638
0	0.0701663	0.00185917
1	0.0125847	0.00122231
0	0.0706311	0.00176941
1	0.0114843	0.0017822
0	0.0698028	0.00202004
1	0.011334	0.00148029
0	0.0653259	0.00203287
1	0.0125952	0.00140665
0	0.0629907	0.00209995
1	0.0133803	0.00114351
0	0.0615889	0.00178013
1	0.0142866	0.00155438
0	0.0577816	0.0014596
1	0.0136563	0.00142776
0	0.0565449	0.00160247
1	0.0147287	0.00146331
0	0.0524518	0.00132222
1	0.0155279	0.00129579
0	0.0559716	0.0015595
1	0.0149538	0.00135052
0	0.0549196	0.00138147
1	0.0155874	0.00124356
0	0.0565002	0.00150201
1	0.0166578	0.00134472
0	0.0609007	0.0014531
1	0.0170372	0.0017146
0	0.0606845	0.00130744
1	0.0169855	0.00139066
0	0.0670855	0.00144166
1	0.0173713	0.0014959
0	0.0696418	0.001268
1	0.0174535	0.00145301
0	0.0694548	0.00141569
1	0.0160816	0.00130594
0	0.0681825	0.00212239
1	0.0176314	0.00123959
0	0.0704803	0.00188484
1	0.0159946	0.0012689
0	0.0730131	0.00160279
1	0.0154799	0.00122257
0	0.0747737	0.00143233
1	0.0149494	0.00137648
0	0.0745601	0.00145329
1	0.0166812	0.00140764
0	0.0758921	0.00176848
1	0.0162058	0.00131175
0	0.0737593	0.00139766
1	0.0146065	0.00147945
0	0.0737217	0.00159373
1	0.0143078	0.00118108
0	0.0755555	0.00163716
1	0.0144585	0.00117922
0	0.0736868	0.00183263
1	0.0141661	0.0013207
0	0.0705859	0.00153357
1	0.0142508	0.0013232
0	0.0716264	0.00123134
1	0.0141379	0.00122113
0	0.0746714	0.00147655
1	0.0145933	0.00118852
0	0.0764477	0.00139447
1	0.0156994	0.00114406
0	0.0768473	0.00149941
1	0.0164981	0.00134332
0	0.0764638	0.0017027
1	0.0150798	0.00153457
0	0.0794116	0.00173318
1	0.01299	0.00105124
0	0.0781187	0.00155819
1	0.013993	0.00144577
0	0.0790052	0.001616
1	0.013609	0.00144854
0	0.0784694	0.00157793
1	0.014566	0.00151972
0	0.0782775	0.00179309
1	0.0159181	0.00153352
0	0.0752727	0.00162531
1	0.0150082	0.00174583
0	0.077701	0.00150376
1	0.014451	0.00179188
0	0.081372	0.0016738
1	0.014344	0.00113488
0	0.0865671	0.00183106
1	0.0140245	0.0012435
0	0.0911677	0.00196811
1	0.0130311	0.00125368
0	0.0948861	0.00175425
1	0.0140635	0.00121413
0	0.0953895	0.00186888
1	0.0144982	0.00141688
0	0.0948305	0.00160157
1	0.0140807	0.00135122
0	0.0931822	0.00157719
1	0.0148979	0.00121897
0	0.0938324	0.00167953
1	0.0147427	0.00127315
0	0.0925169	0.00165196
1	0.0142525	0.00136779
0	0.0931971	0.00171266
1	0.0153793	0.00117455
0	0.0939358	0.00166019
1	0.0135248	0.00106809
0	0.089328	0.00151887
1	0.0139841	0.00102484
0	0.0908048	0.00131347
1	0.0159921	0.00152542
0	0.0921407	0.0014398
1	0.0163354	0.00143477
0	0.0904373	0.00140193
1	0.0144028	0.00172754
0	0.0916057	0.00136137
1	0.0137779	0.00159993
0	0.0905457	0.00144604
1	0.0149786	0.00141526
0	0.089524	0.00163725
1	0.0147396	0.00125877
0	0.0916755	0.0017321
1	0.0149654	0.00109972
0	0.0917345	0.00156511
1	0.0152076	0.00122848
0	0.0948531	0.00183793
1	0.014433	0.00117418
0	0.0955669	0.0016868
1	0.0135661	0.00125687
0	0.101591	0.00155436
1	0.011757	0.00134722
0	0.100284	0.0015105
1	0.0114639	0.0015882
0	0.0994617	0.00185399
1	0.0100217	0.00127574
0	0.0949531	0.00189732
1	0.0099985	0.00120093
0	0.0898352	0.00177088
1	0.00923608	0.00140921
0	0.0820092	0.00199196
1	0.0100404	0.00124623
0	0.0839665	0.00144673
1	0.0100943	0.00147417
0	0.0848718	0.00147479
1	0.0104231	0.00144358
0	0.0822629	0.00140204
1	0.00937868	0.00134437
0	0.080946	0.00152984
1	0.00847392	0.00114704
0	0.0816612	0.00155121
1	0.00877655	0.00125246
0	0.0841445	0.00163025
1	0.00885772	0.00112098
0	0.0862723	0.00202091
1	0.00958187	0.00127776
0	0.0902273	0.00166908
1	0.00900388	0.00133749
0	0.0875611	0.00177436
1	0.00897417	0.00126098
0	0.0896611	0.00164426
1	0.00889323	0.00120963
0	0.0919477	0.00160997
1	0.00753381	0.00108398
0	0.0896952	0.00154921
1	0.00844801	0.0011144
0	0.0882938	0.00143965
1	0.00755019	0.00134703
0	0.0892951	0.00144914
1	0.00896082	0.00103278
0	0.0930533	0.00156534
1	0.00954661	0.00104952
0	0.0914633	0.00169617
1	0.0109933	0.00120821
0	0.0943495	0.00159334
1	0.0107962	0.00167487
0	0.0945275	0.00146857
1	0.0120876	0.00157006
0	0.0940219	0.0014056
1	0.0113909	0.00155918
0	0.089543	0.00141045
1	0.0123686	0.00185216
0	0.0878105	0.00154173
1	0.0123799	0.00169209
0	0.0861653	0.00144608
1	0.0114714	0.00190008
0	0.0843566	0.00157203
1	0.0123785	0.00170055
0	0.0838078	0.00165712
1	0.0120459	0.00151757
0	0.0805675	0.00166905
1	0.0107725	0.00154683
0	0.0820666	0.00151718
1	0.0105331	0.00146998
0	0.0884497	0.00186279
1	0.0120169	0.00164108
0	0.0840799	0.00170549
1	0.0118582	0.00166877
0	0.0825268	0.00163506
1	0.0131176	0.00141449
0	0.0810083	0.00154597
1	0.0124201	0.00116867
0	0.0842459	0.00205061
1	0.0138847	0.00120012
0	0.0889612	0.00202546
1	0.0139355	0.00132631
0	0.0911428	0.00155601
1	0.0142997	0.00146197
0	0.092991	0.00155088
1	0.0145196	0.00131687
0	0.0933869	0.00163035
1	0.0146868	0.00129508
0	0.0958734	0.00166317
1	0.013375	0.00161976
0	0.0963967	0.00163364
1	0.0112372	0.00145504
0	0.0944797	0.00161631
1	0.0119329	0.00106597
0	0.09379	0.00131916
1	0.0118345	0.00133506
0	0.0931749	0.00147554
1	0.0111783	0.00137201
0	0.0901309	0.00147087
1	0.0116281	0.00125708
0	0.0954951	0.00162137
1	0.0124056	0.0013529
0	0.09095	0.00162593
1	0.0127149	0.00132755
0	0.0952784	0.00160798
1	0.0132437	0.00115449
0	0.0946185	0.00144846
1	0.0137901	0.00115909
0	0.0970419	0.00129292
1	0.0135233	0.00108667
0	0.095129	0.00165528
1	0.0138097	0.00102767
0	0.0973423	0.00154123
1	0.014737	0.00146003
0	0.0982773	0.00148275
1	0.0154122	0.00172092
0	0.0953506	0.00113137
1	0.0140596	0.00165262
0	0.0917998	0.0014585
1	0.0149138	0.00177613
0	0.0900456	0.00152313
1	0.0145682	0.00168206
0	0.0968967	0.00139433
1	0.0140924	0.00131388
0	0.0925396	0.00158093
1	0.014086	0.00161738
0	0.092871	0.00166603
1	0.0141309	0.00148578
0	0.0911664	0.00138714
1	0.0165348	0.00133901
0	0.0867458	0.00178914
1	0.0153411	0.00145441
0	0.0870987	0.0017831
1	0.0131617	0.00134251
0	0.0831446	0.00177458
1	0.0126665	0.00139544
0	0.0853464	0.00177386
1	0.0128245	0.00163135
0	0.0847598	0.00180138
1	0.0134706	0.00166284
0	0.085443	0.00156416
1	0.0144116	0.00164448
0	0.0846884	0.00168661
1	0.0134449	0.00141959
0	0.0909096	0.00158095
1	0.0132876	0.001606
0	0.083926	0.00145744
1	0.0139708	0.00174411
0	0.0777032	0.00124398
1	0.0141765	0.00180434
0	0.0809223	0.00152097
1	0.0126947	0.00175507
0	0.0815911	0.00125184
1	0.0128241	0.00170639
0	0.0798022	0.00145275
1	0.0137406	0.00162993
0	0.0831075	0.0015561
1	0.0140005	0.00174459
0	0.0894358	0.0015254
1	0.011439	0.00146753
0	0.0869538	0.00147035
1	0.0115945	0.00116733
0	0.0905375	0.00143299
1	0.0123045	0.00120534
0	0.0912531	0.00135995
1	0.0119773	0.00122423
0	0.0928182	0.0013931
1	0.0130097	0.00145382
0	0.0956938	0.00142739
1	0.0135715	0.00172174
0	0.0967249	0.00147422
1	0.0137148	0.00194266
0	0.101529	0.00140353
1	0.0133362	0.00165483
0	0.105101	0.00149414
1	0.0116967	0.00155742
0	0.104203	0.00152535
1	0.0097749	0.00158601
0	0.105364	0.00158003
1	0.00836137	0.00144007
0	0.107277	0.00146923
1	0.00850478	0.00169121
0	0.105995	0.00144733
1	0.0081211	0.0016319
0	0.10417	0.00144114
1	0.00734071	0.00159738
0	0.104102	0.00153677
1	0.00685415	0.00134722
0	0.0963451	0.00130259
1	0.00706127	0.00121754
0	0.0942912	0.00172211
1	0.00637418	0.00121503
0	0.0939412	0.00173766
1	0.00726515	0.00148982
0	0.0900078	0.00134013
1	0.00791191	0.00149346
0	0.0899107	0.00133292
1	0.00692383	0.00138916
0	0.0890482	0.00178286
1	0.00649545	0.00137736
0	0.091952	0.00199172
1	0.00767904	0.00129192
0	0.0881546	0.00154661
1	0.00700755	0.00122114
0	0.0840747	0.00153934
1	0.0073955	0.00130624
0	0.080729	0.00145088
1	0.00726687	0.00131172
0	0.0829739	0.00175393
1	0.00805641	0.00138009
0	0.0832349	0.00166013
1	0.0082113	0.00114955
0	0.0839952	0.00185484
1	0.0082534	0.00111779
0	0.0861132	0.00162375
1	0.00893078	0.000970577
0	0.0843233	0.00173056
1	0.00885118	0.00162351
0	0.0825433	0.002043
1	0.00820411	0.00143416
0	0.079711	0.0014783
1	0.00755141	0.00113336
0	0.0791582	0.00125445
1	0.00983274	0.00147874
0	0.0818109	0.00147726
1	0.0101242	0.00143896
0	0.0800461	0.00149639
1	0.00945435	0.00131155
0	0.0760337	0.0013945
1	0.00980591	0.00136195
0	0.0773927	0.00131054
1	0.00922833	0.00106297
0	0.0790173	0.00139499
1	0.00922547	0.000994447
0	0.0869286	0.00134491
1	0.00910123	0.00108378
0	0.0881928	0.00157063
1	0.00971068	0.00135433
0	0.088645	0.00146035
1	0.00845257	0.00137446
0	0.0909254	0.00153939
1	0.00802814	0.00138024
0	0.0932881	0.00140345
1	0.00873332	0.00127784
0	0.0928065	0.00167628
1	0.00927231	0.00122592
0	0.0957127	0.00190015
1	0.00990587	0.00126815
0	0.093964	0.00199371
1	0.0106021	0.00146504
0	0.0989981	0.00200208
1	0.0103891	0.00172174
0	0.100484	0.00174672
1	0.0109262	0.00152971
0	0.0980854	0.0014361
1	0.0104922	0.00151231
0	0.09578	0.00151569
1	0.00921804	0.00107315
0	0.0957698	0.00133366
1	0.00957456	0.00117377
0	0.0970348	0.00163827
1	0.00967841	0.00149023
0	0.10111	0.00175607
1	0.0103708	0.00126095
0	0.101767	0.00153433
1	0.0100956	0.00124811
0	0.0990385	0.00131909
1	0.0108725	0.00164744
0	0.100868	0.00152399
1	0.0117112	0.00149972
0	0.10245	0.00151041
1	0.012193	0.00160675
0	0.101244	0.00145671
1	0.0134294	0.0014785
0	0.100725	0.00154663
1	0.013211	0.00169262
0	0.0964673	0.00152698
1	0.014481	0.0017133
0	0.0936292	0.00163004
1	0.013403	0.00135472
0	0.0879198	0.00140567
1	0.0133578	0.0011699
0	0.0874221	0.00151905
1	0.0138846	0.00141753
0	0.0859753	0.00158233
1	0.0158648	0.0015796
0	0.0777279	0.00166
1	0.0144501	0.00172377
0	0.0781727	0.00181132
1	0.0169024	0.00183612
0	0.0722829	0.001384
1	0.015774	0.00197669
0	0.0741843	0.00151084
1	0.0170062	0.00184739
0	0.078873	0.00156712
1	0.0174444	0.00183553
0	0.078154	0.00151426
1	0.0164385	0.0017217
0	0.0690646	0.00157406
1	0.0157109	0.00134415
0	0.0719628	0.00132641
1	0.0141213	0.00163184
0	0.0691084	0.00139075
1	0.0154621	0.00173439
0	0.0683233	0.00114815
1	0.0148997	0.00173355
0	0.0715111	0.00117213
1	0.0156338	0.0017177
0	0.0733578	0.00139198
1	0.013787	0.00129652
0	0.0731459	0.00134828
1	0.0136897	0.00140976
0	0.0717424	0.00130179
1	0.015276	0.00198781
0	0.0674297	0.00151576
1	0.0145978	0.00180345
0	0.0688106	0.00184875
1	0.0156182	0.00178975
0	0.066072	0.0015381
1	0.0171472	0.00168404
0	0.0659465	0.00179472
1	0.0157978	0.00133892
0	0.0598482	0.0020699
1	0.0160559	0.00122466
0	0.0631572	0.00171045
1	0.0170146	0.0012243
0	0.0625072	0.00179595
1	0.0174468	0.00109781
0	0.0612197	0.00164265
1	0.0174151	0.00135029
0	0.0628106	0.00173046
1	0.0162485	0.00149873
0	0.0637195	0.0016223
1	0.0165808	0.00150934
0	0.071208	0.00182587
1	0.0175314	0.00131399
0	0.0614549	0.00143579
1	0.0158751	0.00123334
0	0.0610298	0.00136459
1	0.0171599	0.00131872
0	0.0631615	0.00120551
1	0.0176793	0.00134575
0	0.0619509	0.00155581
1	0.0167913	0.00152667
0	0.066434	0.00162586
1	0.0158466	0.00171347
0	0.0671176	0.00154993
1	0.0153838	0.00145506
0	0.0660095	0.00147429
1	0.0185996	0.00133511
0	0.0627784	0.00153081
1	0.0181729	0.00133389
0	0.0620197	0.00160274
1	0.0166346	0.00120705
0	0.0686901	0.00193846
1	0.0159533	0.00119304
0	0.067936	0.00143345
1	0.0161868	0.00146593
0	0.0672051	0.00143905
1	0.0136226	0.00164557
0	0.0634303	0.00132474
1	0.0126074	0.00151819
0	0.0638857	0.00146692
1	0.0126214	0.00122231
0	0.0637991	0.00142161
1	0.0126195	0.00165285
0	0.065437	0.00148841
1	0.0133231	0.00139683
0	0.0619775	0.00168687
1	0.0133084	0.00165895
0	0.0628294	0.00170023
1	0.0134116	0.00169857
0	0.0587688	0.00175969
1	0.0149416	0.00172482
0	0.0558641	0.00137288
1	0.0129041	0.0016183
0	0.0550872	0.00122789
1	0.0113128	0.00138499
0	0.0534332	0.00147138
1	0.0123557	0.00127088
0	0.0561079	0.00121792
1	0.0122363	0.00134538
0	0.054	0.00119817
1	0.0120927	0.00108234
0	0.0557541	0.00138471
1	0.0139491	0.00146099
0	0.0538681	0.00152524
1	0.015412	0.00125877
0	0.0500657	0.0014794
1	0.0164759	0.00150373
0	0.0501006	0.00162504
1	0.016821	0.00152114
0	0.0504186	0.00169335
1	0.0118401	0.00113622
0	0.0517802	0.00149041
1	0.0131161	0.0011792
0	0.0541103	0.00170657
1	0.0121981	0.00124012
0	0.0579367	0.00145407
1	0.0111946	0.00122239
0	0.0547702	0.00144011
1	0.0112763	0.00126931
0	0.0548804	0.00155313
1	0.0143055	0.00148469
0	0.0601894	0.00158815
1	0.015892	0.00148497
0	0.0590659	0.00160869
1	0.0171615	0.00162714
0	0.0568579	0.00144728
1	0.0181577	0.00187114
0	0.0536532	0.00138894
1	0.0183023	0.00156354
0	0.0492142	0.00123354
1	0.0174863	0.00146837
0	0.0484714	0.00132257
1	0.0198402	0.00161561
0	0.0497608	0.0015156
1	0.0199409	0.00165364
0	0.0526991	0.00156503
1	0.0190196	0.00178328
0	0.0521819	0.00155974
1	0.018622	0.00163501
0	0.0494588	0.00169242
1	0.0183032	0.00161003
0	0.0471111	0.00184029
1	0.016372	0.00144591
0	0.0450566	0.00177309
1	0.0197288	0.00169351
0	0.0458228	0.0016261
1	0.0223785	0.00158145
0	0.048144	0.00146181
1	0.0221806	0.0014182
0	0.0492751	0.00153103
1	0.0217108	0.00162312
0	0.0494607	0.00166769
1	0.0239687	0.00162655
0	0.0517713	0.00160698
1	0.0245944	0.00150968
0	0.0549006	0.00192552
1	0.0245971	0.00150049
0	0.0548084	0.0018116
1	0.0226966	0.00153451
0	0.0536991	0.00154681
1	0.0237669	0.00155844
0	0.0535519	0.00183682
1	0.0251162	0.00148933
0	0.0544298	0.00177043
1	0.025083	0.00148643
0	0.0511303	0.00136181
1	0.0280582	0.00168431
0	0.0496363	0.00128521
1	0.0288265	0.00129384
0	0.0481961	0.00138684
1	0.0294893	0.00136243
0	0.0475486	0.00140301
1	0.0299479	0.0014855
0	0.0479141	0.00142662
1	0.0284349	0.00168722
0	0.051768	0.00130039
1	0.0304888	0.00160582
0	0.0504099	0.00113769
1	0.0304984	0.00143334
0	0.0526558	0.00118064
1	0.0301936	0.00129992
0	0.0530584	0.0014552
1	0.030748	0.00123791
0	0.0515433	0.0013467
1	0.0337917	0.00138058
0	0.0516958	0.00146548
1	0.0327535	0.00151828
0	0.0522416	0.00153947
1	0.0340074	0.00156546
0	0.0499144	0.00151818
1	0.0337613	0.00171571
0	0.0476805	0.00138128
1	0.0309739	0.00142163
0	0.0449838	0.00144036
1	0.0298528	0.00128886
0	0.0461498	0.00144196
1	0.0316757	0.00153695
0	0.0443942	0.00132877
1	0.032019	0.00161688
0	0.0459317	0.00124535
1	0.033397	0.00140823
0	0.0465225	0.00153785
1	0.0329631	0.0015382
0	0.0481855	0.00150704
1	0.0306403	0.00157271
0	0.0480278	0.00140348
1	0.0313756	0.0015926
0	0.0511111	0.00145334
1	0.0296789	0.00161389
0	0.0487994	0.00150458
1	0.0286633	0.00136674
0	0.0498887	0.00169966
1	0.0297752	0.00129998
0	0.050161	0.00179822
1	0.0288824	0.00130692
0	0.0498768	0.00170846
1	0.0295557	0.00145285
0	0.0502121	0.00156584
1	0.0266188	0.00121695
0	0.0468195	0.00156802
1	0.027097	0.00134076
0	0.0438279	0.00149397
1	0.0271648	0.00177278
0	0.0447869	0.00162131
1	0.0289775	0.00183372
0	0.0409385	0.00149228
1	0.0248442	0.00189764
0	0.04095	0.00148792
1	0.0246843	0.00148532
0	0.0433253	0.00151436
1	0.0223505	0.00178789
0	0.0451689	0.00143435
1	0.0206708	0.00157183
0	0.0436035	0.00131949
1	0.0172286	0.00145125
0	0.0461384	0.00163283
1	0.016919	0.00148904
0	0.0445847	0.00149269
1	0.0155336	0.00167584
0	0.0427519	0.00123034
1	0.0182942	0.00137816
0	0.0439365	0.00158975
1	0.021006	0.00134136
0	0.0423889	0.00137459
1	0.0242311	0.00121052
0	0.0408069	0.00113153
1	0.0235131	0.00134314
0	0.0444159	0.0014202
1	0.0220962	0.00168301
0	0.0457364	0.00164315
1	0.0229303	0.00141918
0	0.0469054	0.00153688
1	0.0244276	0.00121499
0	0.0465612	0.00183514
1	0.0258276	0.00167382
0	0.0450266	0.00159483
1	0.022379	0.00180139
0	0.0440648	0.00160062
1	0.0202589	0.00182859
0	0.042754	0.00165846
1	0.0193772	0.00177959
0	0.0416927	0.00160469
1	0.0192094	0.00162082
0	0.0413952	0.00195066
1	0.0216471	0.00163153
0	0.0393375	0.00151376
1	0.0220759	0.00178156
0	0.0413867	0.00151318
1	0.0207434	0.00195334
0	0.0404602	0.00146188
1	0.0187409	0.00201852
0	0.0420244	0.00158515
1	0.017881	0.00179531
0	0.041308	0.00164154
1	0.0197771	0.00171934
0	0.0434026	0.00179093
1	0.0197643	0.00167382
0	0.0414719	0.00170262
1	0.0185446	0.00170868
0	0.0421575	0.00167349
1	0.0197036	0.00164883
0	0.0387398	0.00161276
1	0.0181992	0.00156731
0	0.0375714	0.00110315
1	0.0176209	0.00109985
0	0.0395962	0.00141143
1	0.0162122	0.00140003
0	0.0389591	0.00124774
1	0.0175556	0.00134556
0	0.0366268	0.00121161
1	0.0172792	0.00142783
0	0.0345292	0.000914379
1	0.0181117	0.00125617
0	0.0339798	0.00101816
1	0.0180959	0.00147744
0	0.03795	0.00111596
1	0.0176676	0.00126481
0	0.0390891	0.0014033
1	0.0170105	0.00132193
0	0.0428674	0.00121012
1	0.0176302	0.00134539
0	0.0435119	0.00151777
1	0.0177178	0.00130651
0	0.0429874	0.00165232
1	0.0183607	0.00154113
0	0.0467919	0.00169278
1	0.0186759	0.00142953
0	0.0450254	0.00143399
1	0.0201274	0.00172389
0	0.0458245	0.001451
1	0.0203421	0.00139345
0	0.0488861	0.00155826
1	0.0207665	0.00132649
0	0.0494471	0.00131742
1	0.0217588	0.00139853
0	0.0520298	0.0015989
1	0.0217381	0.00166894
0	0.0459437	0.00157811
1	0.0227794	0.00150118
0	0.0474216	0.00159667
1	0.0208045	0.00122625
0	0.0452779	0.00158091
1	0.0198817	0.00163966
0	0.0465138	0.00183632
1	0.0195229	0.00166051
0	0.0451184	0.00195169
1	0.0176264	0.00125121
0	0.0442744	0.00163868
1	0.017899	0.00128798
0	0.0465796	0.001774
1	0.0171933	0.0013805
0	0.0482686	0.00165552
1	0.0160539	0.00159353
0	0.0471786	0.00146026
1	0.0165033	0.00151994
0	0.0485845	0.00150067
1	0.015351	0.00143471
0	0.0498051	0.00174292
1	0.0147608	0.00124879
0	0.0495761	0.00161794
1	0.0150327	0.00122815
0	0.0483087	0.00126976
1	0.0142186	0.00140765
0	0.0498791	0.00127202
1	0.0130401	0.00123791
0	0.052749	0.00160428
1	0.0128054	0.00111674
0	0.0534061	0.00136664
1	0.0134285	0.00157407
0	0.0556369	0.00158278
1	0.0134341	0.00131069
0	0.0530482	0.00154595
1	0.0141882	0.00135439
0	0.055043	0.00176819
1	0.0148759	0.00140814
0	0.0567177	0.00160498
1	0.0148738	0.00165254
0	0.0516844	0.00159451
1	0.0148307	0.00172236
0	0.0535675	0.00122335
1	0.0140621	0.00136947
0	0.0561919	0.00122413
1	0.0135745	0.00154661
0	0.0545373	0.00132385
1	0.0137652	0.00143032
0	0.0530998	0.0014479
1	0.0138083	0.00161534
0	0.0496423	0.00151853
1	0.0139793	0.00149034
0	0.0500605	0.00122011
1	0.0136839	0.0016528
0	0.0521468	0.00176891
1	0.0136538	0.00154507
0	0.0545238	0.00171294
1	0.0137182	0.0020003
0	0.0507948	0.00157526
1	0.0132693	0.00211213
0	0.0520378	0.00134669
1	0.0129221	0.00162658
0	0.0491257	0.00168804
1	0.0125267	0.00153365
0	0.0504316	0.00173967
1	0.0123459	0.00132385
0	0.052465	0.00154425
1	0.0142182	0.00147138
0	0.0518007	0.0015331
1	0.0141874	0.00130132
0	0.0496978	0.00168182
1	0.0149323	0.00135133
0	0.0505397	0.00173187
1	0.0166005	0.00137642
0	0.0498835	0.00190613
1	0.0150235	0.00146336
0	0.0490571	0.00167558
1	0.0157024	0.00139953
0	0.0474404	0.00143476
1	0.0140454	0.00118952
0	0.0453732	0.00159655
1	0.0143186	0.00140638
0	0.043078	0.00146888
1	0.0147646	0.00129939
0	0.0434053	0.00152568
1	0.0150938	0.00132142
0	0.0424926	0.00157968
1	0.0181382	0.00163885
0	0.0438355	0.00170288
1	0.0177042	0.00157914
0	0.0453342	0.00156005
1	0.0175341	0.00159727
0	0.0456692	0.00176131
1	0.0169312	0.00138689
0	0.0466291	0.00172675
1	0.0176394	0.00164813
0	0.0467162	0.0015163
1	0.0215935	0.00154285
0	0.0435407	0.00146746
1	0.0212453	0.00183768
0	0.0448355	0.00166911
1	0.0185395	0.0018213
0	0.0461481	0.0016802
1	0.0166519	0.00164666
0	0.0430462	0.00156949
1	0.0175046	0.00128789
0	0.0410833	0.00161708
1	0.0151594	0.0014123
0	0.0429399	0.00149781
1	0.0152717	0.00168647
0	0.0433335	0.00152929
1	0.0165869	0.00179799
0	0.0425601	0.00161472
1	0.0165193	0.00186419
0	0.040065	0.00183098
1	0.0147716	0.00158917
0	0.0392354	0.00144855
1	0.0146062	0.00155615
0	0.0413726	0.00146715
1	0.0149178	0.0016725
0	0.0391235	0.00155183
1	0.015585	0.00169418
0	0.0399765	0.00153676
1	0.01539	0.00151653
0	0.0389412	0.00143359
1	0.0143446	0.00156919
0	0.0400877	0.00147893
1	0.0143396	0.00136015
0	0.0430756	0.00159751
1	0.0136352	0.00144921
0	0.0425379	0.00161127
1	0.0125495	0.00146645
0	0.0427323	0.00153419
1	0.0106816	0.0015095
0	0.0427989	0.00174431
1	0.0126479	0.00153569
0	0.0397369	0.00183914
1	0.0130379	0.00163266
0	0.0412884	0.00166169
1	0.0133726	0.00160439
0	0.0415409	0.00168425
1	0.0117456	0.00157654
0	0.0412526	0.00128718
1	0.0116072	0.00172137
0	0.0410322	0.00117476
1	0.0114681	0.00124718
0	0.0402957	0.00127904
1	0.0128254	0.00166681
0	0.0414036	0.00113192
1	0.0135416	0.0016351
0	0.0445813	0.0012351
1	0.0125809	0.00162675
