# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
1	38.5862	53.0715
0	58.4259	72.4823
1	38.4682	53.1796
0	56.8865	72.4437
1	38.1132	53.0808
0	56.4534	72.4769
1	37.7183	53.0234
0	55.1083	72.3759
1	36.2916	52.9362
0	53.0203	72.3712
1	35.7216	52.9703
0	53.938	72.2579
1	34.615	52.9933
0	54.3436	72.3813
1	34.6714	52.9935
0	53.7122	72.291
1	33.6808	53.1159
0	54.8008	72.3875
1	33.254	52.9738
0	53.2801	72.377
1	32.3694	52.9244
0	54.4291	72.4328
1	32.0624	53.1514
0	53.1268	72.3208
1	31.8562	53.0441
0	51.9901	72.3864
1	32.2127	53.0145
0	52.1872	72.2475
1	32.5247	53.0985
0	52.4843	72.4149
1	31.7972	52.9031
0	53.6991	72.4872
1	32.2777	52.9904
0	54.1994	72.5077
1	32.0368	52.9863
0	54.8993	72.4744
1	31.3191	53.0368
0	56.0973	72.4864
1	30.635	53.0751
0	54.6944	72.3257
1	30.0072	52.9991
0	55.1946	72.4489
1	30.3795	53.1354
0	54.9662	72.3533
1	30.5788	53.0719
0	55.2217	72.4496
1	31.3571	53.0887
0	56.9859	72.4499
1	30.476	53.1898
0	55.4209	72.4105
1	29.9019	53.0839
0	54.0725	72.3975
1	30.7331	52.9405
0	52.2382	72.4183
1	29.7958	53.1444
0	52.4904	72.3912
1	29.3435	52.9259
0	52.9973	72.362
1	29.9004	52.9709
0	52.6407	72.416
1	30.0444	53.006
0	52.5034	72.4564
1	30.2854	52.8974
0	51.3872	72.1924
1	30.1649	53.0749
0	53.1317	72.3475
1	30.8661	53.2041
0	54.1226	72.3078
1	30.4053	53.0408
0	53.98	72.3906
1	30.8516	53.0963
0	53.2557	72.4981
1	30.6791	53.0595
0	52.7575	72.4745
1	30.5174	53.0307
0	52.8041	72.3471
1	31.0613	53.0722
0	52.5676	72.4252
1	30.6094	53.0105
0	52.2825	72.3966
1	30.6605	52.9611
0	51.9193	72.3617
1	31.2792	53.0699
0	53.9024	72.3353
1	31.8322	53.0896
0	53.4602	72.3296
1	32.5263	53.1256
0	53.494	72.5918
1	32.0634	53.0332
0	53.1838	72.4473
1	31.3845	53.045
0	55.5895	72.3871
1	31.2607	53.0258
0	58.1947	72.423
1	30.9863	53.0477
0	57.6071	72.3949
1	32.2178	53.1807
0	57.2408	72.485
1	33.0448	53.0812
0	55.7554	72.3225
1	34.0683	52.9956
0	54.336	72.2714
1	34.6402	53.0032
0	57.3125	72.3126
1	33.7826	53.0029
0	57.6551	72.4068
1	32.4496	53.0364
0	57.0375	72.3987
1	31.5257	53.1788
0	57.1001	72.2763
1	31.4779	53.053
0	56.3918	72.4971
1	32.0878	53.1202
0	56.4051	72.4879
1	31.3894	53.0887
0	55.8472	72.5494
1	30.7988	53.0176
0	54.548	72.4695
1	30.469	53.0229
0	52.5804	72.3596
1	29.8467	52.9631
0	53.4448	72.4119
1	30.3732	53.0605
0	51.7661	72.3906
1	30.4671	53.0704
0	52.7645	72.3313
1	29.7486	53.0133
0	54.2656	72.3184
1	30.461	53.0891
0	53.3677	72.3326
1	30.9217	53.0735
0	53.4392	72.3744
1	31.6095	53.0739
0	52.6523	72.3349
1	31.6304	53.0734
0	53.3599	72.3736
1	31.2988	53.0794
0	54.9563	72.3815
1	31.5344	53.1452
0	54.0497	72.462
1	31.9944	53.03
0	54.5575	72.3298
1	31.9812	53.0502
0	55.3327	72.3145
1	32.3596	53.0666
0	55.2932	72.3172
1	32.5137	53.0419
0	52.5338	72.3963
1	31.1772	53.0478
0	52.0469	72.328
1	31.4363	53.0054
0	49.9247	72.3468
1	32.0923	52.9985
0	48.9007	72.3171
1	32.4364	52.9744
0	49.8555	72.3398
1	31.9968	53.0319
0	49.8321	72.438
1	32.5651	53.0235
0	49.2667	72.2722
1	32.2001	53.0406
0	49.4532	72.2746
1	33.1551	53.1272
0	49.6624	72.3967
1	33.0776	53.0058
0	49.506	72.4833
1	33.4766	53.0674
0	49.6116	72.387
1	35.0114	53.0391
0	49.1436	72.3771
1	35.6918	53.0378
0	48.3944	72.4202
1	36.2795	53.1017
0	48.9663	72.4181
1	35.8709	53.0581
0	49.8426	72.3667
1	33.6888	53.0663
0	52.2119	72.3898
1	33.3139	52.9849
0	52.9152	72.5108
1	32.6261	53.0274
0	52.0124	72.6036
1	34.162	52.9994
0	51.5589	72.4317
1	35.0388	53.0031
0	50.384	72.422
1	34.3713	53.0317
0	49.4316	72.4235
1	34.9606	53.0777
0	50.4206	72.3265
1	36.5125	52.9976
0	49.5944	72.4248
1	35.0396	53.0783
0	50.076	72.5067
1	35.3597	53.0528
0	49.9171	72.4992
1	35.5892	53.0829
0	50.9165	72.4773
1	35.6485	52.9919
0	51.0506	72.4656
1	34.4055	53.0962
0	50.3833	72.266
1	33.8367	52.9496
0	50.8945	72.31
1	33.9409	53.0462
0	50.3043	72.4049
1	34.4454	52.9639
0	50.1159	72.4389
1	35.3425	52.973
0	50.3519	72.3782
1	34.3413	53.0707
0	50.7651	72.2931
1	34.38	52.9472
0	50.1066	72.2939
1	33.9826	53.0427
0	48.3762	72.4109
1	33.2762	52.9509
0	48.7473	72.5238
1	32.8882	53.0414
0	49.2078	72.4291
1	33.5961	53.0521
0	48.704	72.4574
1	34.0298	53.0329
0	49.8481	72.5334
1	34.4589	52.998
0	47.5361	72.4358
1	35.1995	53.1562
0	47.09	72.5333
1	34.7323	52.947
0	46.9048	72.3921
1	36.1508	53.0318
0	45.5636	72.4801
1	34.2039	52.9571
0	44.8632	72.506
1	35.5498	53.2104
0	43.7522	72.4591
1	36.6032	53.0805
0	44.1937	72.4817
1	36.0002	53.0403
0	43.1264	72.474
1	37.4417	53.0637
0	44.2797	72.407
1	35.7283	52.9758
0	44.4239	72.3295
1	37.0216	53.0005
0	45.2765	72.4839
1	35.6951	53.0044
0	45.9002	72.3803
1	36.5351	53.065
0	47.1798	72.4258
1	36.1092	52.924
0	47.131	72.4664
1	36.2576	53.0582
0	46.1945	72.592
1	35.6511	53.0452
0	46.5501	72.4269
1	35.5281	53.051
0	46.7574	72.422
1	35.8236	52.9827
0	45.806	72.4373
1	36.2503	53.0683
0	44.7041	72.5805
1	34.5588	53.0427
0	45.6618	72.5118
1	34.9104	53.0457
0	46.8101	72.3747
1	35.6829	53.083
0	46.1824	72.4602
1	37.5716	53.0014
0	47.6018	72.4074
1	38.2451	52.9416
0	47.8248	72.4587
1	37.1974	53.0032
0	47.362	72.4742
1	37.075	53.03
0	47.5331	72.4422
1	39.0467	53.0076
0	47.519	72.4082
1	40.7588	53.0326
0	47.1251	72.3836
1	41.5777	53.0572
0	47.2506	72.3239
1	41.9575	53.0614
0	48.5706	72.3538
1	40.8456	53.0128
0	47.9473	72.3065
1	42.0447	52.9845
0	48.3745	72.3621
1	42.6035	53.1549
0	48.4581	72.4411
1	43.28	53.0789
0	48.7027	72.3374
1	43.6108	53.1393
0	48.5635	72.4028
1	42.1869	52.9868
0	48.9353	72.3372
1	40.8174	53.1531
0	47.172	72.3677
1	40.1383	53.0898
0	47.317	72.3601
1	39.788	53.1362
0	48.163	72.3757
1	40.0207	53.1345
0	47.918	72.3582
1	38.6853	53.0704
0	46.5437	72.5293
1	40.1192	53.1008
0	45.43	72.3876
1	41.4225	53.1753
0	45.1936	72.4217
1	39.4198	53.0627
0	45.8504	72.4184
1	40.624	53.0689
0	46.1017	72.5273
1	41.2827	53.1576
0	46.5746	72.4465
1	38.9555	52.9456
0	45.8135	72.452
1	39.6138	53.0187
0	45.5613	72.4149
1	40.7244	53.0684
0	44.8234	72.4098
1	38.9712	52.9904
0	45.2376	72.3574
1	39.9447	53.0411
0	43.9347	72.2954
1	41.4711	52.9495
0	43.6365	72.3641
1	40.9387	52.9966
0	44.6786	72.4003
1	42.8588	53.0437
0	45.575	72.3866
1	42.1566	53.0247
0	46.2308	72.5091
1	41.5051	53.0887
0	47.4575	72.4683
1	41.2434	53.0774
0	47.5006	72.4183
1	41.2771	52.9816
0	46.3668	72.3751
1	40.6006	53.0251
0	46.1588	72.3931
1	40.991	53.023
0	46.4211	72.5606
1	41.5158	53.0619
0	45.1659	72.4733
1	42.3543	53.169
0	44.5337	72.4505
1	43.5043	52.9494
0	44.2545	72.3292
1	43.0621	53.0392
0	46.6492	72.3332
1	43.7208	53.0071
0	47.7156	72.4502
1	45.4501	53.0292
0	46.4758	72.3042
1	47.0693	53.0904
0	46.3233	72.4195
1	46.8463	53.129
0	46.2356	72.3765
1	46.9975	53.0636
0	47.4296	72.5509
1	47.2339	53.2514
0	47.0511	72.3733
1	46.7967	53.1429
0	47.003	72.3872
1	44.7726	53.1387
0	48.2325	72.4399
1	43.4418	52.9668
0	48.6862	72.3481
1	42.8134	53.0395
0	49.2304	72.4303
1	43.1785	53.0542
0	49.5634	72.489
1	43.6428	52.9429
0	49.3224	72.4668
1	40.3205	53.0599
0	49.3596	72.3589
1	40.8719	53.0912
0	48.8903	72.3897
1	39.0936	52.9896
0	47.5694	72.2991
1	38.2377	52.8622
0	47.6986	72.4171
1	37.32	53.0134
0	47.7778	72.4027
1	35.8671	53.0681
0	48.4277	72.3727
1	35.9079	53.0169
0	47.4406	72.3938
1	37.0466	53.0855
0	46.423	72.3723
1	37.5698	53.1477
0	46.2642	72.349
1	38.1596	53.0854
0	46.5422	72.3053
1	38.9955	53.1522
0	46.9398	72.3469
1	38.8259	53.1737
0	46.0223	72.2825
1	39.0662	53.1308
0	45.7021	72.3751
1	38.3468	53.1901
0	46.3934	72.3638
1	39.9371	53.0068
0	46.751	72.4554
1	40.2618	53.0451
0	47.7428	72.3293
1	38.9502	53.1433
0	48.4027	72.4504
1	41.0753	53.0475
0	47.3782	72.3624
1	40.02	53.0872
0	48.5427	72.5348
1	38.3182	53.1077
0	49.5706	72.4782
1	39.7041	53.067
0	48.6244	72.2524
1	39.3341	53.0275
0	48.3865	72.3776
1	39.813	52.8784
0	49.6647	72.3997
1	40.1058	53.0226
0	48.1801	72.3163
1	40.312	52.9541
0	47.0414	72.3665
1	39.4066	53.0311
0	46.8078	72.362
1	37.5023	53.0364
0	47.1614	72.4503
1	38.4573	53.0838
0	46.8712	72.4244
1	39.3673	53.0276
0	48.88	72.5309
1	39.5843	53.1167
0	48.9736	72.4953
1	40.0077	53.0434
0	49.4608	72.35
1	39.8704	53.0828
0	49.9741	72.4481
1	39.6271	53.1141
0	49.9211	72.4038
1	39.9456	53.0258
0	50.404	72.2984
1	40.2813	52.9684
0	49.2309	72.3479
1	40.5454	52.9849
0	48.0604	72.4604
1	39.4088	52.914
0	48.1232	72.4177
1	39.9321	53.0556
0	49.2106	72.3836
1	39.0602	53.112
0	49.6492	72.4758
1	39.8026	53.069
0	49.4487	72.2747
1	39.9168	53.0019
0	48.2573	72.368
1	40.6506	53.1771
0	49.8113	72.4026
1	40.5428	53.1808
0	48.7641	72.3384
1	38.9919	53.1089
0	47.7385	72.4168
1	38.9413	52.9455
0	48.8935	72.3527
1	39.2735	53.032
0	50.3047	72.4454
1	40.2875	53.1433
0	50.1949	72.4199
1	40.9662	52.9736
0	51.3716	72.4382
1	40.627	53.0609
0	49.3638	72.29
1	41.0613	53.0655
0	47.7179	72.3923
1	41.3641	53.1251
0	47.8988	72.2959
1	39.4346	53.1597
0	47.0209	72.3895
1	40.4273	53.1319
0	46.0515	72.4588
1	39.4685	53.2047
0	46.0328	72.4049
1	37.6432	52.9064
0	44.914	72.2527
1	37.8086	52.9763
0	45.2565	72.3282
1	37.2418	53.1528
0	47.0127	72.3385
1	36.7013	53.0302
0	47.1362	72.4561
1	35.4014	53.0816
0	46.4279	72.3122
1	36.2306	53.1745
0	45.7819	72.3175
1	34.8367	53.1089
0	45.242	72.4653
1	33.5521	52.9898
0	44.78	72.3776
1	34.0547	53.0279
0	46.2573	72.3584
1	35.2066	53.1078
0	46.6819	72.4414
1	37.1008	52.9966
0	47.6251	72.4215
1	38.3075	53.031
0	45.9059	72.3026
1	37.6837	52.9759
0	47.2972	72.4064
1	36.6709	52.9964
0	47.3059	72.4117
1	38.3034	53.1683
0	48.1623	72.393
1	38.0777	53.0132
0	48.3385	72.2613
1	38.9564	52.961
0	48.9086	72.4786
1	37.9316	52.9962
0	48.0236	72.3886
1	38.6692	52.958
0	49.2034	72.3739
1	37.73	53.0243
0	49.5591	72.5315
1	37.208	52.9802
0	49.0464	72.4399
1	36.8787	53.0461
0	49.5069	72.3171
1	38.3725	53.0671
0	50.2029	72.5541
1	37.8744	53.1638
0	50.9243	72.3561
1	38.2579	52.923
0	49.6519	72.3837
1	39.1528	52.9212
0	48.2017	72.4126
1	39.6222	52.9167
0	47.8717	72.2488
1	40.0176	53.1081
0	48.4813	72.2692
1	38.6783	53.0292
0	48.39	72.3846
1	38.1051	53.1693
0	47.133	72.3019
1	38.2989	53.0745
0	47.0707	72.339
1	39.574	53.0409
0	47.582	72.3497
1	41.164	53.1007
0	46.973	72.5457
1	42.6561	52.9665
0	48.7405	72.4336
1	44.7965	53.0407
0	49.9623	72.4133
1	45.3481	53.0799
0	49.2877	72.3233
1	45.4736	53.1313
0	50.2492	72.4203
1	46.2758	53.0522
0	50.9322	72.4713
1	47.883	53.037
0	49.954	72.4126
1	51.2363	53.0678
0	49.4679	72.3472
1	51.675	53.1173
0	48.3163	72.4375
1	52.1249	53.0483
0	49.9515	72.4411
1	52.2514	52.9911
0	51.5828	72.5447
1	52.2403	53.0094
0	53.6289	72.4263
1	50.798	52.9228
0	51.9636	72.378
1	51.2721	53.069
0	51.6161	72.3888
1	52.8926	53.0435
0	50.4946	72.4717
1	51.3341	53.0334
0	50.5742	72.4724
1	52.0729	53.0223
0	50.9685	72.3743
1	53.822	53.1979
0	49.4272	72.3611
1	55.221	53.2866
0	50.1705	72.3236
1	52.701	53.1277
0	49.2682	72.4469
1	51.2734	52.954
0	49.3424	72.4508
1	52.501	53.2578
0	50.4742	72.3472
1	52.133	53.1924
0	51.2637	72.2805
1	51.6305	53.1844
0	52.1381	72.323
1	53.9075	53.1317
0	53.1035	72.3354
1	53.6195	52.9843
0	55.1193	72.4342
1	52.6645	53.2008
0	54.0804	72.3821
1	52.0434	53.0188
0	55.8216	72.4249
1	51.1723	53.1145
0	54.9862	72.349
1	51.5522	52.9338
0	54.8379	72.4172
1	52.5447	53.007
0	56.1863	72.3848
1	51.8528	53.181
0	57.0911	72.3442
1	51.5384	53.1147
0	58.7184	72.2964
1	52.422	53.0549
0	58.0846	72.4789
1	51.5125	53.0216
0	61.1005	72.2835
1	48.4534	52.9442
0	60.9658	72.5025
1	45.7028	52.9479
0	62.6584	72.4925
1	45.923	53.0213
0	61.5154	72.5209
1	47.0419	53.1031
0	63.7722	72.4081
1	46.4406	53.0951
0	63.5236	72.5142
1	45.8847	53.0817
0	63.1895	72.5391
1	47.1341	53.0656
0	62.0804	72.5093
1	47.3638	53.1502
0	61.9586	72.3646
1	47.7282	53.0476
0	59.7898	72.3002
1	47.9612	53.0257
0	59.4316	72.4492
1	46.4134	53.1014
0	60.7519	72.3313
1	45.8265	53.0533
0	61.6249	72.3291
1	45.7957	53.036
0	62.1331	72.2933
1	47.2134	53.1573
0	59.9572	72.3309
1	48.3442	53.1672
0	58.9217	72.3124
1	49.3896	53.0277
0	60.5659	72.4384
1	49.6202	52.9437
0	61.8846	72.3408
1	49.4654	52.9856
0	59.4331	72.2985
1	48.5469	53.0869
0	59.4128	72.4733
1	49.8273	53.083
0	60.8695	72.4491
1	49.2482	53.0726
0	59.8807	72.5084
1	49.7852	53.1247
0	56.2056	72.5069
1	49.0328	53.0022
0	56.0918	72.4447
1	50.6128	53.0365
0	57.5445	72.4575
1	51.2244	53.0198
0	59.2155	72.3445
1	52.3149	53.0793
0	59.8524	72.5225
1	53.4352	53.0806
0	58.2933	72.3881
1	52.8596	53.1812
0	61.5093	72.5139
1	50.891	53.0276
0	63.1601	72.3793
1	53.1138	53.0561
0	62.7973	72.3519
1	54.2241	53.0808
0	59.6179	72.4628
1	57.6091	52.9919
0	59.3345	72.3959
1	58.2314	53.0208
0	62.3089	72.4106
1	58.8273	53.0426
0	61.6921	72.5371
1	58.9925	53.0267
0	60.2824	72.4514
1	56.2951	52.9576
0	60.6003	72.3556
1	58.437	53.012
0	59.9036	72.4843
1	57.8392	53.0096
0	60.5914	72.4131
1	59.9851	53.1014
0	61.6278	72.4422
1	59.4967	53.0581
0	60.0166	72.3669
1	57.8652	52.9671
0	60.8635	72.3948
1	58.9992	53.0104
0	63.0022	72.3567
1	59.6958	53.0547
0	62.7278	72.5354
1	57.7226	53.1311
0	61.0923	72.3473
1	54.8292	53.036
0	62.3909	72.547
1	56.7613	53.0349
0	63.0381	72.4562
1	57.5071	53.0967
0	66.6614	72.6635
1	58.3459	53.1072
0	66.0959	72.5381
1	54.4807	53.1048
0	62.5936	72.4607
1	54.7751	53.0379
0	61.0362	72.5647
1	54.8166	53.0912
0	59.6842	72.4302
1	55.4265	53.1802
0	58.4822	72.4084
1	55.421	53.0834
0	58.9336	72.3295
1	53.7384	53.1263
0	61.3417	72.4321
1	54.8381	53.1578
0	64.3383	72.3488
1	56.5726	53.1267
0	62.81	72.4365
1	58.0229	53.29
0	64.0502	72.4711
1	56.8049	53.0864
0	66.3727	72.4712
1	57.2838	53.0984
0	69.9642	72.5501
1	57.1468	53.1101
0	71.1061	72.4875
1	58.9235	53.0723
0	68.296	72.4643
1	57.6379	53.1045
0	66.0095	72.5135
1	58.7513	53.1242
0	64.238	72.4321
1	57.6977	53.0751
0	64.8427	72.4055
1	58.9465	53.152
0	66.421	72.3572
1	59.4424	53.0125
0	66.2748	72.3998
1	59.8603	53.0614
0	63.9277	72.377
1	59.2945	53.0368
0	60.9782	72.3976
1	58.7229	52.9857
0	61.7139	72.4611
1	59.2557	52.9825
0	60.0869	72.3853
1	60.0039	53.0007
0	59.7689	72.4225
1	58.8603	53.154
0	61.5228	72.4111
1	58.2873	53.1808
0	62.1512	72.5489
1	61.4534	53.0294
0	61.5136	72.5358
1	58.3752	52.96
0	60.7005	72.4391
1	58.1509	53.058
0	59.8678	72.5376
1	58.1116	53.1003
0	59.3239	72.3451
1	59.4883	53.1193
0	58.1371	72.4497
1	59.5829	53.0778
0	58.2547	72.4476
1	59.7693	52.9683
0	59.5741	72.5611
1	58.9351	53.1093
0	61.5638	72.4388
1	60.5468	53.0901
0	60.6962	72.4974
1	60.0221	53.0243
0	62.0378	72.4281
1	57.1863	53.0648
0	61.2684	72.4115
1	55.1934	52.9705
0	63.6048	72.3968
1	55.0163	53.056
0	63.5661	72.2918
1	52.7008	53.0116
0	64.1474	72.5692
1	51.6076	53.1019
0	65.6145	72.4436
1	50.5308	52.995
0	65.1957	72.4492
1	50.1016	53.1759
0	65.8006	72.477
1	47.744	53.0789
0	68.3151	72.4329
1	46.8253	52.9832
0	65.7019	72.4979
1	47.1412	52.9395
0	64.4892	72.3244
1	47.8165	53.1371
0	64.1681	72.3956
1	47.7154	53.1226
0	63.474	72.4242
1	44.5691	53.1116
0	62.3149	72.3036
1	44.2845	53.0084
0	61.7533	72.44
1	44.8396	52.9916
0	63.237	72.4355
1	44.939	53.007
0	64.6553	72.5212
1	44.0923	53.0789
0	65.2583	72.334
1	44.861	53.1213
0	66.852	72.5486
1	45.7949	52.9852
0	65.0003	72.351
1	44.4622	53.0431
0	66.1669	72.4653
1	46.7855	53.0364
