#part 	tau 	tpccorr
0	47	0.00617396
0	48	0.000397794
0	49	-0.00312178
0	50	-0.00859768
0	51	-0.0118321
0	52	-0.0109905
0	53	-0.0105064
0	54	-0.0113295
0	55	-0.0119765
0	56	-0.00988818
0	57	-0.00688894
0	58	-0.00469918
0	59	0.000344446
0	60	0.00579231
0	61	0.0116335
0	62	0.0167128
0	63	0.0202576
0	0	0.104261
0	1	0.0941642
0	2	0.0868217
0	3	0.0798061
0	4	0.0694418
0	5	0.0580337
0	6	0.0464921
0	7	0.0362759
0	8	0.0259854
0	9	0.0167334
0	10	0.00955582
0	11	0.00591038
0	12	0.0022129
0	13	8.66307e-06
0	14	-1.58514e-05
0	15	0.00292706
0	16	0.00673912
0	17	0.00959642
0	18	0.0137937
0	19	0.0174503
0	20	0.0214847
0	21	0.0232265
0	22	0.0234264
0	23	0.0240801
0	24	0.0206988
0	25	0.0158917
0	26	0.00914316
0	27	0.00188426
0	28	-0.0080684
0	29	-0.01566
0	30	-0.0213395
0	31	-0.0265631
0	32	-0.0312411
0	33	-0.0314861
0	34	-0.0308749
0	35	-0.0317346
0	36	-0.0316407
0	37	-0.0293922
0	38	-0.0273856
0	39	-0.0256584
0	40	-0.0226296
0	41	-0.0192542
0	42	-0.0172029
0	43	-0.0148378
0	44	-0.0151289
0	45	-0.0156946
0	46	-0.0167223
0	47	-0.0181993
0	48	-0.0195121
0	49	-0.0219117
0	50	-0.0230018
0	51	-0.0254944
0	52	-0.0282469
0	53	-0.0281972
0	54	-0.0263822
0	55	-0.0270155
0	56	-0.0247166
0	57	-0.0207589
0	58	-0.0184221
0	59	-0.0145689
0	60	-0.0113172
0	61	-0.0107473
0	62	-0.00969577
0	63	-0.00881915
0	0	0.0919014
0	1	0.0798833
0	2	0.0710141
0	3	0.0628745
0	4	0.0589234
0	5	0.0534442
0	6	0.0473714
0	7	0.0426518
0	8	0.0366085
0	9	0.030103
0	10	0.0235212
0	11	0.0190021
0	12	0.0150272
0	13	0.0110605
0	14	0.0055939
0	15	0.00327656
0	16	0.00658074
0	17	0.0096709
0	18	0.0106011
0	19	0.0120167
0	20	0.00930555
0	21	0.00685014
0	22	0.00439643
0	23	0.00649377
0	24	0.00606856
0	25	0.00312033
0	26	-0.00159403
0	27	-0.00784775
0	28	-0.0109197
0	29	-0.0127805
0	30	-0.0158819
0	31	-0.0201055
0	32	-0.0239376
0	33	-0.0267974
0	34	-0.0309946
0	35	-0.0325583
0	36	-0.0321635
0	37	-0.032431
0	38	-0.0342791
0	39	-0.0343598
0	40	-0.0322851
0	41	-0.0279503
0	42	-0.0223283
0	43	-0.0203806
0	44	-0.0199296
0	45	-0.0209977
0	46	-0.0200407
0	47	-0.0174324
0	48	-0.0117488
0	49	-0.00889635
0	50	-0.00864496
0	51	-0.0110069
0	52	-0.00901323
0	53	-0.0098929
0	54	-0.0115337
0	55	-0.0110092
0	56	-0.0125287
0	57	-0.0122873
0	58	-0.0136059
0	59	-0.0109913
0	60	-0.0101482
0	61	-0.00946878
0	62	-0.0112045
0	63	-0.013305
0	0	0.0523192
0	1	0.0425638
0	2	0.0342227
0	3	0.0285539
0	4	0.0224631
0	5	0.0198105
0	6	0.0193471
0	7	0.0171551
0	8	0.0155807
0	9	0.0145727
0	10	0.0122166
0	11	0.0108545
0	12	0.00799581
0	13	0.00719459
0	14	0.00589001
0	15	0.00420991
0	16	0.00246597
0	17	0.000199447
0	18	-0.00410778
0	19	-0.00663486
0	20	-0.00513251
0	21	-0.00438038
0	22	-0.00313213
0	23	-0.00125101
0	24	-0.000771329
0	25	-0.00399326
0	26	-0.00691707
0	27	-0.00774155
0	28	-0.00726398
0	29	-0.00536006
0	30	-0.00248085
0	31	-0.00176427
0	32	-0.00385947
0	33	-0.00344899
0	34	-0.00495458
0	35	-0.00760729
0	36	-0.00859295
0	37	-0.00730796
0	38	-0.00847398
0	39	-0.0067832
0	40	-0.00519456
0	41	-0.006584
0	42	-0.00866575
0	43	-0.00965621
0	44	-0.00910063
0	45	-0.00851836
0	46	-0.00716927
0	47	-0.00708223
0	48	-0.00817681
0	49	-0.0104331
0	50	-0.0116247
0	51	-0.0110515
0	52	-0.0115023
0	53	-0.0102567
0	54	-0.00786754
0	55	-0.00904742
0	56	-0.00965584
0	57	-0.0076083
0	58	-0.00771203
0	59	-0.00671876
0	60	-0.00443471
0	61	-0.00304771
0	62	-0.000691981
0	63	0.00115976
0	0	0.0604011
0	1	0.0487105
0	2	0.0382459
0	3	0.0280703
0	4	0.0219261
0	5	0.0165599
0	6	0.0147249
0	7	0.0126979
0	8	0.0108187
0	9	0.0132539
0	10	0.0163306
0	11	0.0173574
0	12	0.0126346
0	13	0.00930673
0	14	0.0065653
0	15	0.00565121
0	16	0.00580227
0	17	0.00651493
0	18	0.00639269
0	19	0.00439062
0	20	0.00308568
0	21	0.000901794
0	22	-0.00162161
0	23	-0.00280874
0	24	-0.00261084
0	25	-0.00144147
0	26	0.000596529
0	27	0.00443357
0	28	0.00759687
0	29	0.0127797
0	30	0.0154111
0	31	0.0136781
0	32	0.00844657
0	33	0.00362207
0	34	-0.00130834
0	35	-0.00583325
0	36	-0.00476405
0	37	-0.00197653
0	38	-0.00185563
0	39	-0.000931678
0	40	-0.00155573
0	41	-0.00246858
0	42	-0.00651256
0	43	-0.0100003
0	44	-0.015951
0	45	-0.0234066
0	46	-0.0270024
0	47	-0.0240257
0	48	-0.0229912
0	49	-0.0237039
0	50	-0.0229596
0	51	-0.0246384
0	52	-0.0239714
0	53	-0.0215575
0	54	-0.0161127
0	55	-0.0133972
0	56	-0.0105151
0	57	-0.00784618
0	58	-0.00572706
0	59	-0.00582798
0	60	-0.00668748
0	61	-0.011037
0	62	-0.0157924
0	63	-0.0181624
0	0	0.10485
0	1	0.0944297
0	2	0.0856568
0	3	0.080934
0	4	0.0748304
0	5	0.067747
0	6	0.0593908
0	7	0.0541474
0	8	0.0495135
0	9	0.0440399
0	10	0.0393773
0	11	0.0361105
0	12	0.0332811
0	13	0.0289489
0	14	0.0261825
0	15	0.0243748
0	16	0.0221121
0	17	0.0229567
0	18	0.0240471
0	19	0.0237812
0	20	0.0233594
0	21	0.0225034
0	22	0.0207653
0	23	0.0185429
0	24	0.018582
0	25	0.0185006
0	26	0.0166886
0	27	0.0160729
0	28	0.0166404
0	29	0.0168585
0	30	0.0157329
0	31	0.0126695
0	32	0.00955076
0	33	0.00548341
0	34	-0.00297356
0	35	-0.0111538
0	36	-0.0180472
0	37	-0.0238542
0	38	-0.0271941
0	39	-0.0311992
0	40	-0.035643
0	41	-0.040125
0	42	-0.0417884
0	43	-0.0410203
0	44	-0.0414655
0	45	-0.0438669
0	46	-0.0440451
0	47	-0.0432925
0	48	-0.0425402
0	49	-0.042594
0	50	-0.0401432
0	51	-0.0407092
0	52	-0.043445
0	53	-0.0451314
0	54	-0.0471132
0	55	-0.0475024
0	56	-0.0482994
0	57	-0.0470139
0	58	-0.0460477
0	59	-0.0468409
0	60	-0.0451686
0	61	-0.044274
0	62	-0.0415779
0	63	-0.0410254
0	0	0.117967
0	1	0.106888
0	2	0.0958462
0	3	0.0880884
0	4	0.0819426
0	5	0.078508
0	6	0.073565
0	7	0.0669007
0	8	0.0611181
0	9	0.0558765
0	10	0.0531331
0	11	0.0496713
0	12	0.0474662
0	13	0.0442721
0	14	0.039637
0	15	0.0375866
0	16	0.0358347
0	17	0.0349117
0	18	0.0339061
0	19	0.0323723
0	20	0.0302784
0	21	0.0302181
0	22	0.0306027
0	23	0.0293686
0	24	0.0278832
0	25	0.0230628
0	26	0.0178706
0	27	0.0134551
0	28	0.0106643
0	29	0.00647898
0	30	0.00223773
0	31	-0.00241975
0	32	-0.00625737
0	33	-0.00960839
0	34	-0.0122471
0	35	-0.0148159
0	36	-0.0150452
0	37	-0.0166686
0	38	-0.0210457
0	39	-0.0235169
0	40	-0.0255446
0	41	-0.0271878
0	42	-0.0294456
0	43	-0.0302578
0	44	-0.031613
0	45	-0.0310379
0	46	-0.0307865
0	47	-0.0339164
0	48	-0.0383065
0	49	-0.043566
0	50	-0.0503887
0	51	-0.0534602
0	52	-0.0568387
0	53	-0.0592751
0	54	-0.0617487
0	55	-0.0647434
0	56	-0.0668305
0	57	-0.0686795
0	58	-0.0691612
0	59	-0.069407
0	60	-0.0720337
0	61	-0.0729557
0	62	-0.0744138
0	63	-0.0765095
0	0	0.121874
0	1	0.11168
0	2	0.102068
0	3	0.0971227
0	4	0.0942241
0	5	0.0896536
0	6	0.0837247
0	7	0.0791073
0	8	0.0735817
0	9	0.0685362
0	10	0.0637602
0	11	0.0626554
0	12	0.0592
0	13	0.0535392
0	14	0.0489197
0	15	0.0443438
0	16	0.0416136
0	17	0.0377222
0	18	0.0330161
0	19	0.0288773
0	20	0.023246
0	21	0.0182913
0	22	0.0132662
0	23	0.00847676
0	24	0.00644888
0	25	0.00378818
0	26	-0.00110781
0	27	-0.00605272
0	28	-0.00851893
0	29	-0.0122971
0	30	-0.0137999
0	31	-0.0137014
0	32	-0.0146808
0	33	-0.0137768
0	34	-0.0126841
0	35	-0.00914329
0	36	-0.00838072
0	37	-0.0111607
0	38	-0.0132876
0	39	-0.0153295
0	40	-0.019786
0	41	-0.023037
0	42	-0.0232125
0	43	-0.026707
0	44	-0.0316346
0	45	-0.0352492
0	46	-0.0379431
0	47	-0.039148
0	48	-0.0422203
0	49	-0.0442142
0	50	-0.0482153
0	51	-0.0534787
0	52	-0.0559053
0	53	-0.0537071
0	54	-0.0543275
0	55	-0.0596663
0	56	-0.0646037
0	57	-0.0671412
0	58	-0.0679121
0	59	-0.0710093
0	60	-0.0728073
0	61	-0.0721152
0	62	-0.0744333
0	63	-0.0768803
0	0	0.203059
0	1	0.191706
0	2	0.182263
0	3	0.168251
0	4	0.155868
0	5	0.13807
0	6	0.126378
0	7	0.117638
0	8	0.112622
0	9	0.105023
0	10	0.100765
0	11	0.0963458
0	12	0.091124
0	13	0.0809271
0	14	0.0734436
0	15	0.0643104
0	16	0.0571498
0	17	0.0467828
0	18	0.0381013
0	19	0.0325031
0	20	0.027256
0	21	0.0210331
0	22	0.0182939
0	23	0.0154329
0	24	0.0130856
0	25	0.00896494
0	26	0.0061984
0	27	0.00299226
0	28	-0.000344978
0	29	-0.00439223
0	30	-0.00692547
0	31	-0.00839261
0	32	-0.00944511
0	33	-0.0113511
0	34	-0.0131935
0	35	-0.015672
0	36	-0.0192394
0	37	-0.02465
0	38	-0.0304822
0	39	-0.0348291
0	40	-0.0382461
0	41	-0.0413192
0	42	-0.043026
0	43	-0.0444339
0	44	-0.0447832
0	45	-0.0477906
0	46	-0.0498457
0	47	-0.0552293
0	48	-0.0587391
0	49	-0.0657047
0	50	-0.0721927
0	51	-0.0783808
0	52	-0.0828572
0	53	-0.0876798
0	54	-0.0908201
0	55	-0.0937925
0	56	-0.0952916
0	57	-0.10047
0	58	-0.104886
0	59	-0.112838
0	60	-0.120733
0	61	-0.130426
0	62	-0.13828
0	63	-0.143946
0	0	0.139353
0	1	0.1277
0	2	0.114937
0	3	0.102845
0	4	0.092451
0	5	0.0863915
0	6	0.0802849
0	7	0.071982
0	8	0.0644676
0	9	0.0578556
0	10	0.0534289
0	11	0.052809
0	12	0.0523457
0	13	0.0458868
0	14	0.0387129
0	15	0.0333123
0	16	0.0292957
0	17	0.0296073
0	18	0.0290338
0	19	0.0283004
0	20	0.0258301
0	21	0.0209117
0	22	0.0175743
0	23	0.0175581
0	24	0.0187247
0	25	0.0188721
0	26	0.0157079
0	27	0.0121467
0	28	0.0097543
0	29	0.00829051
0	30	0.00736086
0	31	0.00566495
0	32	0.00335262
0	33	-0.00287862
0	34	-0.00641061
0	35	-0.00910225
0	36	-0.00914497
0	37	-0.00706925
0	38	-0.00693883
0	39	-0.00770259
0	40	-0.009124
0	41	-0.0126163
0	42	-0.0158261
0	43	-0.0189645
0	44	-0.0235206
0	45	-0.0308991
0	46	-0.0394313
0	47	-0.0478503
0	48	-0.0561675
0	49	-0.0608718
0	50	-0.0663248
0	51	-0.0688284
0	52	-0.0714872
0	53	-0.0734193
0	54	-0.0736951
0	55	-0.0728222
0	56	-0.0723264
0	57	-0.072571
0	58	-0.0734895
0	59	-0.0749174
0	60	-0.0777382
0	61	-0.0799807
0	62	-0.0804753
0	63	-0.0801897
0	0	0.0969547
0	1	0.0861873
0	2	0.074442
0	3	0.0638512
0	4	0.0575174
0	5	0.0514221
0	6	0.0450779
0	7	0.0381075
0	8	0.0312606
0	9	0.0201586
0	10	0.0094062
0	11	0.00159433
0	12	-0.00363611
0	13	-0.00747075
0	14	-0.0102305
0	15	-0.0122975
0	16	-0.013766
0	17	-0.0172748
0	18	-0.0213675
0	19	-0.0230059
0	20	-0.0228125
0	21	-0.0229367
0	22	-0.0251284
0	23	-0.0253868
0	24	-0.0217472
0	25	-0.0147009
0	26	-0.0101293
0	27	-0.00767377
0	28	-0.00421998
0	29	-0.00200102
0	30	0.000934024
0	31	0.00453451
0	32	0.00857477
0	33	0.0128442
0	34	0.014744
0	35	0.0142369
0	36	0.0129676
0	37	0.0105708
0	38	0.0100943
0	39	0.00888188
0	40	0.00926092
0	41	0.00927739
0	42	0.00942092
0	43	0.00484011
0	44	0.00182686
0	45	-0.00166341
0	46	-0.00322341
0	47	-0.00658775
0	48	-0.0088431
0	49	-0.0111185
0	50	-0.0129259
0	51	-0.0163843
0	52	-0.0206372
0	53	-0.0223962
0	54	-0.0235218
0	55	-0.0253472
0	56	-0.0253949
0	57	-0.0259618
0	58	-0.0260939
0	59	-0.0290951
0	60	-0.0317383
0	61	-0.0311409
0	62	-0.0294763
0	63	-0.0290749
0	0	0.0819503
0	1	0.0729073
0	2	0.0650401
0	3	0.0565344
0	4	0.0484277
0	5	0.0416076
0	6	0.0356145
0	7	0.0277043
0	8	0.0192955
0	9	0.0102423
0	10	0.0011984
0	11	-0.00535383
0	12	-0.0123389
0	13	-0.0153017
0	14	-0.0197953
0	15	-0.0204784
0	16	-0.0188221
0	17	-0.0175113
0	18	-0.0181583
0	19	-0.0185091
0	20	-0.0182467
0	21	-0.0151023
0	22	-0.0102205
0	23	-0.00419991
0	24	0.00268989
0	25	0.00710714
0	26	0.00894562
0	27	0.00950184
0	28	0.0109174
0	29	0.0145949
0	30	0.0191764
0	31	0.0228854
0	32	0.0248317
0	33	0.0264529
0	34	0.0251794
0	35	0.0244311
0	36	0.0232087
0	37	0.0205056
0	38	0.0149959
0	39	0.0105543
0	40	0.00541924
0	41	0.000107373
0	42	-0.0047799
0	43	-0.0125569
0	44	-0.0210612
0	45	-0.0287567
0	46	-0.0338384
0	47	-0.0369105
0	48	-0.0372345
0	49	-0.0372873
0	50	-0.0367501
0	51	-0.0364295
0	52	-0.0348612
0	53	-0.0333178
0	54	-0.03069
0	55	-0.0272963
0	56	-0.0236375
0	57	-0.0215711
0	58	-0.0160466
0	59	-0.0105044
0	60	-0.00720614
0	61	-0.00278075
0	62	-0.00183396
0	63	-0.00129027
0	0	0.130669
0	1	0.120811
0	2	0.112912
0	3	0.104263
0	4	0.0944061
0	5	0.0867501
0	6	0.0776487
0	7	0.0689242
0	8	0.0622645
0	9	0.0597493
0	10	0.0550615
0	11	0.0500022
0	12	0.0442243
0	13	0.0383172
0	14	0.0296263
0	15	0.0220441
0	16	0.0167098
0	17	0.0124273
0	18	0.00806138
0	19	0.00603274
0	20	0.00383282
0	21	0.00362915
0	22	0.00625894
0	23	0.00471979
0	24	0.00386355
0	25	0.00334033
0	26	0.00367736
0	27	0.00383357
0	28	0.00485982
0	29	0.00546342
0	30	0.00668189
0	31	0.0095954
0	32	0.010021
0	33	0.00884385
0	34	0.00792783
0	35	0.00625067
0	36	0.00615726
0	37	0.00480982
0	38	0.00440496
0	39	0.00363003
0	40	0.00106398
0	41	-0.00232415
0	42	-0.0079763
0	43	-0.0144402
0	44	-0.0204154
0	45	-0.0272702
0	46	-0.0371022
0	47	-0.0437498
0	48	-0.0489035
0	49	-0.0507228
0	50	-0.0515919
0	51	-0.0542781
0	52	-0.0562267
0	53	-0.0596111
0	54	-0.0615623
0	55	-0.0653448
0	56	-0.0695603
0	57	-0.0749414
0	58	-0.0792895
0	59	-0.0810053
0	60	-0.0801035
0	61	-0.0766502
0	62	-0.0744692
0	63	-0.0738741
0	0	0.135911
0	1	0.123347
0	2	0.110773
0	3	0.101584
0	4	0.0946141
0	5	0.0887215
0	6	0.082953
0	7	0.0776065
0	8	0.0722646
0	9	0.0670606
0	10	0.0662077
0	11	0.0628993
0	12	0.0586199
0	13	0.0506248
0	14	0.0450039
0	15	0.0415693
0	16	0.0364838
0	17	0.0291956
0	18	0.0225262
0	19	0.0170954
0	20	0.0139742
0	21	0.0105165
0	22	0.00864501
0	23	0.00407739
0	24	0.00118657
0	25	0.00184584
0	26	0.00482578
0	27	0.00923043
0	28	0.0125146
0	29	0.0112687
0	30	0.00505824
0	31	0.00106614
0	32	-6.07374e-06
0	33	-0.00268683
0	34	-0.00557738
0	35	-0.0081901
0	36	-0.00868363
0	37	-0.00777971
0	38	-0.0101408
0	39	-0.00681164
0	40	-0.00533699
0	41	-0.00977476
0	42	-0.0143923
0	43	-0.0165819
0	44	-0.021194
0	45	-0.0301358
0	46	-0.0412981
0	47	-0.047079
0	48	-0.050198
0	49	-0.0512057
0	50	-0.0533679
0	51	-0.0566107
0	52	-0.0632726
0	53	-0.068921
0	54	-0.0694082
0	55	-0.0662879
0	56	-0.0669534
0	57	-0.0706329
0	58	-0.0762865
0	59	-0.077714
0	60	-0.0809077
0	61	-0.0848597
0	62	-0.0886655
0	63	-0.0926065
0	0	0.160639
0	1	0.148187
0	2	0.13428
0	3	0.121076
0	4	0.10752
0	5	0.099617
0	6	0.0916615
0	7	0.0836404
0	8	0.0766298
0	9	0.0687814
0	10	0.0596483
0	11	0.0567372
0	12	0.0524903
0	13	0.0472449
0	14	0.0425665
0	15	0.0343038
0	16	0.0285612
0	17	0.022527
0	18	0.0159541
0	19	0.00971168
0	20	0.00303613
0	21	-0.0023396
0	22	-0.00414996
0	23	-0.00251171
0	24	-0.00190134
0	25	-0.000385226
0	26	-0.00188334
0	27	-0.00347489
0	28	-0.00457753
0	29	-0.00825093
0	30	-0.00973549
0	31	-0.0100413
0	32	-0.0103713
0	33	-0.00981925
0	34	-0.00908669
0	35	-0.0108204
0	36	-0.011799
0	37	-0.0128908
0	38	-0.0165403
0	39	-0.0188106
0	40	-0.0219569
0	41	-0.0248116
0	42	-0.0265568
0	43	-0.0322696
0	44	-0.0396285
0	45	-0.044881
0	46	-0.0477712
0	47	-0.0492324
0	48	-0.0472062
0	49	-0.0428621
0	50	-0.0398436
0	51	-0.0374181
0	52	-0.0412236
0	53	-0.0468952
0	54	-0.0517691
0	55	-0.0574213
0	56	-0.0612578
0	57	-0.0634824
0	58	-0.0658504
0	59	-0.0677569
0	60	-0.0695842
0	61	-0.072091
0	62	-0.0724178
0	63	-0.0733882
0	0	0.182371
0	1	0.169254
0	2	0.156155
0	3	0.145927
0	4	0.133576
0	5	0.118243
0	6	0.104366
0	7	0.0950913
0	8	0.0837283
0	9	0.0717388
0	10	0.0576713
0	11	0.0465696
0	12	0.0349771
0	13	0.0245768
0	14	0.0138662
0	15	0.00381574
0	16	-0.00535238
0	17	-0.0144094
0	18	-0.0192672
0	19	-0.0210996
0	20	-0.0232323
0	21	-0.0256033
0	22	-0.0256874
0	23	-0.0240798
0	24	-0.0240819
0	25	-0.0255128
0	26	-0.0247192
0	27	-0.0257257
0	28	-0.0278789
0	29	-0.0305883
0	30	-0.0330128
0	31	-0.0342539
0	32	-0.0319317
0	33	-0.0302938
0	34	-0.0294008
0	35	-0.0253029
0	36	-0.0233747
0	37	-0.0226915
0	38	-0.0232835
0	39	-0.0223971
0	40	-0.0214949
0	41	-0.0217727
0	42	-0.0186062
0	43	-0.0167927
0	44	-0.0168262
0	45	-0.0138037
0	46	-0.00962146
0	47	-0.00878936
0	48	-0.00750964
0	49	-0.00525408
0	50	-0.00437305
0	51	-0.00735213
0	52	-0.0137831
0	53	-0.0191418
0	54	-0.0264415
0	55	-0.033189
0	56	-0.0417883
0	57	-0.0485045
0	58	-0.0536756
0	59	-0.0595977
0	60	-0.0667646
0	61	-0.0682878
0	62	-0.067109
0	63	-0.0710322
0	0	0.192928
0	1	0.183745
0	2	0.173387
0	3	0.166344
0	4	0.157686
0	5	0.148659
0	6	0.136168
0	7	0.12324
0	8	0.110226
0	9	0.0986527
0	10	0.0875308
0	11	0.0769685
0	12	0.068094
0	13	0.0583753
0	14	0.0516566
0	15	0.0457273
0	16	0.039303
0	17	0.0333149
0	18	0.0269967
0	19	0.02271
0	20	0.0187105
0	21	0.0137062
0	22	0.00580594
0	23	-0.00236903
0	24	-0.0056222
0	25	-0.00887311
0	26	-0.0128818
0	27	-0.0172829
0	28	-0.0207408
0	29	-0.0227373
0	30	-0.0249557
0	31	-0.0248333
0	32	-0.0232445
0	33	-0.0212662
0	34	-0.0192501
0	35	-0.0165213
0	36	-0.0140628
0	37	-0.0112467
0	38	-0.00701255
0	39	-0.00481708
0	40	-0.00452889
0	41	-0.00562647
0	42	-0.00741535
0	43	-0.00888433
0	44	-0.0130517
0	45	-0.0194243
0	46	-0.0265724
0	47	-0.0361478
0	48	-0.0460419
0	49	-0.0554066
0	50	-0.065481
0	51	-0.0765167
0	52	-0.085868
0	53	-0.0927176
0	54	-0.0991203
0	55	-0.104625
0	56	-0.110415
0	57	-0.112508
0	58	-0.112427
0	59	-0.112881
0	60	-0.111683
0	61	-0.110792
0	62	-0.109083
0	63	-0.106041
0	0	0.23087
0	1	0.217929
0	2	0.205927
0	3	0.196756
0	4	0.189728
0	5	0.181621
0	6	0.174239
0	7	0.163111
0	8	0.152968
0	9	0.142065
0	10	0.131688
0	11	0.122325
0	12	0.112017
0	13	0.101246
0	14	0.0927474
0	15	0.0861378
0	16	0.0787018
0	17	0.0713326
0	18	0.0607908
0	19	0.0502116
0	20	0.0387921
0	21	0.0285051
0	22	0.0192491
0	23	0.0114562
0	24	0.00431404
0	25	-0.0017993
0	26	-0.00668744
0	27	-0.0134701
0	28	-0.0184665
0	29	-0.0218424
0	30	-0.0240485
0	31	-0.02905
0	32	-0.0327623
0	33	-0.0339872
0	34	-0.0334022
0	35	-0.0340404
0	36	-0.0363768
0	37	-0.0377374
0	38	-0.0356003
0	39	-0.0361746
0	40	-0.0383599
0	41	-0.039634
0	42	-0.0413871
0	43	-0.0454072
0	44	-0.0494522
0	45	-0.0518025
0	46	-0.0583558
0	47	-0.067101
0	48	-0.0765919
0	49	-0.0856719
0	50	-0.0932441
0	51	-0.097475
0	52	-0.103068
0	53	-0.110189
0	54	-0.117148
0	55	-0.123626
0	56	-0.127709
0	57	-0.129536
0	58	-0.132378
0	59	-0.133639
0	60	-0.138058
0	61	-0.141633
0	62	-0.14284
0	63	-0.140149
0	0	0.124646
0	1	0.11174
0	2	0.10149
0	3	0.0917943
0	4	0.0835886
0	5	0.0776249
0	6	0.0698488
0	7	0.0642352
0	8	0.0612832
0	9	0.0606734
0	10	0.0596652
0	11	0.0614047
0	12	0.0622681
0	13	0.059213
0	14	0.0576244
0	15	0.0539496
0	16	0.049671
0	17	0.0461003
0	18	0.0390698
0	19	0.0329292
0	20	0.0291753
0	21	0.0250372
0	22	0.0237303
0	23	0.0227338
0	24	0.0222059
0	25	0.0216616
0	26	0.0259051
0	27	0.0254005
0	28	0.0261816
0	29	0.0250105
0	30	0.0214075
0	31	0.0158677
0	32	0.00496717
0	33	-0.00783266
0	34	-0.0170961
0	35	-0.0192239
0	36	-0.0220034
0	37	-0.0228628
0	38	-0.0248649
0	39	-0.0262764
0	40	-0.026118
0	41	-0.026194
0	42	-0.0283632
0	43	-0.0313946
0	44	-0.0364182
0	45	-0.0429654
0	46	-0.048252
0	47	-0.0532895
0	48	-0.0598062
0	49	-0.0636946
0	50	-0.0670366
0	51	-0.0686957
0	52	-0.0679398
0	53	-0.0659315
0	54	-0.0641321
0	55	-0.0620893
0	56	-0.0638421
0	57	-0.0647299
0	58	-0.0655412
0	59	-0.0692655
0	60	-0.0746218
0	61	-0.0790142
0	62	-0.0870086
0	63	-0.0920159
0	0	0.114364
0	1	0.103424
0	2	0.0916212
0	3	0.082276
0	4	0.0728602
0	5	0.0653575
0	6	0.0609538
0	7	0.0563538
0	8	0.0523328
0	9	0.0515271
0	10	0.0520817
0	11	0.0525061
0	12	0.0530322
0	13	0.0518573
0	14	0.0490134
0	15	0.0463944
0	16	0.0396682
0	17	0.035102
0	18	0.0312801
0	19	0.0280231
0	20	0.0278121
0	21	0.0281817
0	22	0.0276017
0	23	0.0282735
0	24	0.027866
0	25	0.0279066
0	26	0.0262164
0	27	0.0238628
0	28	0.0202244
0	29	0.017409
0	30	0.0148638
0	31	0.0105957
0	32	0.00739974
0	33	0.00499748
0	34	0.000333471
0	35	-0.00225108
0	36	-0.00593308
0	37	-0.0107462
0	38	-0.0164571
0	39	-0.0240593
0	40	-0.02926
0	41	-0.0326524
0	42	-0.034291
0	43	-0.0385055
0	44	-0.0424581
0	45	-0.0467898
0	46	-0.0502515
0	47	-0.0522431
0	48	-0.0539961
0	49	-0.060575
0	50	-0.0659339
0	51	-0.0703141
0	52	-0.0714092
0	53	-0.0701643
0	54	-0.0684853
0	55	-0.0662457
0	56	-0.0667157
0	57	-0.065325
0	58	-0.0629834
0	59	-0.0610268
0	60	-0.0599538
0	61	-0.0582946
0	62	-0.0564583
0	63	-0.0548638
0	0	0.147502
0	1	0.132844
0	2	0.115794
0	3	0.104355
0	4	0.0974393
0	5	0.0920139
0	6	0.0904564
0	7	0.0884313
0	8	0.0825127
0	9	0.0724261
0	10	0.0641633
0	11	0.061687
0	12	0.0631737
0	13	0.067139
0	14	0.0709672
0	15	0.0711116
0	16	0.0641713
0	17	0.0558027
0	18	0.0508806
0	19	0.0525295
0	20	0.0532594
0	21	0.0518501
0	22	0.0452859
0	23	0.0344879
0	24	0.0225623
0	25	0.015976
0	26	0.0117397
0	27	0.0103003
0	28	0.0113185
0	29	0.0114604
0	30	0.0102341
0	31	0.00695013
0	32	0.00351444
0	33	-0.000366259
0	34	-0.00154911
0	35	-0.0016239
0	36	-0.0060295
0	37	-0.0143527
0	38	-0.0225462
0	39	-0.0302427
0	40	-0.037702
0	41	-0.0429823
0	42	-0.0462017
0	43	-0.0499841
0	44	-0.0573535
0	45	-0.0640529
0	46	-0.0708584
0	47	-0.0755254
0	48	-0.0766645
0	49	-0.0767062
0	50	-0.0752006
0	51	-0.0737448
0	52	-0.0759494
0	53	-0.0793009
0	54	-0.0812318
0	55	-0.0817376
0	56	-0.0810919
0	57	-0.0796873
0	58	-0.081939
0	59	-0.0864729
0	60	-0.086921
0	61	-0.0874681
0	62	-0.0868367
0	63	-0.0859516
0	0	0.079485
0	1	0.0702254
0	2	0.0626315
0	3	0.0566178
0	4	0.0508987
0	5	0.0443099
0	6	0.0367592
0	7	0.0315724
0	8	0.0267711
0	9	0.0200579
0	10	0.0132641
0	11	0.00735967
0	12	0.00410844
0	13	-3.69971e-05
0	14	-0.00449765
0	15	-0.00688126
0	16	-0.00627675
0	17	-0.00564788
0	18	-0.00440893
0	19	-0.00210221
0	20	0.00123162
0	21	0.00445087
0	22	0.00804851
0	23	0.0104374
0	24	0.01129
0	25	0.01276
0	26	0.0159695
0	27	0.0180995
0	28	0.0186951
0	29	0.021163
0	30	0.0200382
0	31	0.0178819
0	32	0.014013
0	33	0.0107196
0	34	0.00827453
0	35	0.00508435
0	36	0.000719318
0	37	-0.00303983
0	38	-0.00510473
0	39	-0.00713975
0	40	-0.0101289
0	41	-0.0122539
0	42	-0.0142672
0	43	-0.0166097
0	44	-0.0214875
0	45	-0.0241791
